predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
G3,NDVI,1,0.8012,0.7977,0.8046,0.8396
G3,NDVI,2,0.7920,0.7831,0.8009,0.8485
G3,NDVI,3,0.7926,0.7919,0.7933,0.8078
G3,NDVI,4,0.7793,0.7771,0.7815,0.7678
G3,NDVI,5,0.7683,0.7630,0.7736,0.7856
G3,NDVI,6,0.7660,0.7635,0.7684,0.8117
G3,NDVI,7,0.7603,0.7549,0.7657,0.7983
G3,NDVI,8,0.7304,0.7304,0.7304,0.7987
G3,NDVI,9,0.7550,0.7445,0.7656,0.7579
G3,NDVI,10,0.7544,0.7415,0.7673,0.7592
G3,NDVI,11,0.7441,0.7228,0.7653,0.7258
G3,NDVI,12,0.7338,0.7197,0.7479,0.7487
G3,NDVI,13,0.7171,0.7065,0.7277,0.7739
G3,NDVI,14,0.7260,0.6966,0.7553,0.7679
G3,NDVI,15,0.7717,0.7717,0.7717,0.6965
G3,NDVI,16,0.8112,0.8112,0.8112,
G3,NDVI,17,0.7490,0.7360,0.7620,0.6671
G3,NDVI,18,0.7323,0.7323,0.7323,0.7501
G3,NDVI,19,,,,0.6752
G3,NDVI,20,0.7224,0.7224,0.7224,
G3,NDVI,21,,,,
G3,NDVI,22,0.4243,0.4243,0.4243,
G3,NDVI,23,0.3878,0.3878,0.3878,
G3,NDVI,24,0.3070,0.3070,0.3070,
G3,NDVI,25,0.3799,0.3799,0.3799,
G3,NDVI,26,0.3092,0.2964,0.3220,
G3,NDVI,27,0.3027,0.2965,0.3090,
G3,NDVI,28,0.3052,0.2986,0.3119,
G3,NDVI,29,0.2971,0.2889,0.3053,
G3,NDVI,30,0.2276,0.2276,0.2276,
G3,NDVI,31,,,,
G3,NDVI,32,0.2848,0.2796,0.2900,
G3,NDVI,33,0.2712,0.2712,0.2712,
G3,NDVI,34,0.2325,0.2325,0.2325,
G3,NDVI,35,0.2802,0.2802,0.2802,
G3,NDVI,36,0.2272,0.2203,0.2340,
G3,NDVI,37,0.2167,0.2095,0.2239,
G3,NDVI,38,0.2142,0.2142,0.2142,
G3,NDVI,39,0.2431,0.2339,0.2523,
G3,NDVI,40,0.3956,0.3956,0.3956,
G3,NDVI,41,0.4258,0.4258,0.4258,
G3,NDVI,42,0.6262,0.6053,0.6471,
G3,NDVI,43,0.7450,0.7251,0.7648,
G3,NDVI,44,0.7838,0.7822,0.7854,
G3,NDVI,45,0.7965,0.7890,0.8040,
G3,NDVI,46,0.8368,0.8301,0.8435,
G3,NDVI,47,0.8485,0.8441,0.8530,
G3,NDVI,48,0.8526,0.8488,0.8565,
G3,NDVI,49,0.8513,0.8443,0.8582,
G3,NDVI,50,0.8514,0.8412,0.8616,
G3,NDVI,51,0.8215,0.8107,0.8322,
G3,NDVI,52,0.8288,0.8221,0.8354,
G3,NDMI,1,0.3915,0.3886,0.3944,0.4202
G3,NDMI,2,0.3889,0.3821,0.3957,0.4241
G3,NDMI,3,0.3817,0.3811,0.3822,0.3993
G3,NDMI,4,0.3683,0.3668,0.3697,0.3520
G3,NDMI,5,0.3607,0.3560,0.3655,0.3754
G3,NDMI,6,0.3556,0.3548,0.3564,0.3854
G3,NDMI,7,0.3544,0.3456,0.3631,0.3745
G3,NDMI,8,0.3356,0.3356,0.3356,0.3879
G3,NDMI,9,0.3410,0.3301,0.3519,0.3493
G3,NDMI,10,0.3464,0.3343,0.3584,0.3444
G3,NDMI,11,0.3380,0.3179,0.3582,0.3083
G3,NDMI,12,0.3323,0.3245,0.3402,0.3440
G3,NDMI,13,0.3225,0.3152,0.3297,0.3660
G3,NDMI,14,0.3315,0.3087,0.3542,0.3540
G3,NDMI,15,0.3725,0.3725,0.3725,0.3514
G3,NDMI,16,0.4176,0.4176,0.4176,
G3,NDMI,17,0.3683,0.3513,0.3853,0.2946
G3,NDMI,18,0.3561,0.3561,0.3561,0.3600
G3,NDMI,19,,,,0.3200
G3,NDMI,20,0.3862,0.3862,0.3862,
G3,NDMI,21,,,,
G3,NDMI,22,0.1989,0.1989,0.1989,
G3,NDMI,23,0.1460,0.1460,0.1460,
G3,NDMI,24,0.0730,0.0730,0.0730,
G3,NDMI,25,0.2251,0.2251,0.2251,
G3,NDMI,26,0.0229,-0.0145,0.0603,
G3,NDMI,27,-0.0403,-0.0627,-0.0180,
G3,NDMI,28,-0.0414,-0.0561,-0.0267,
G3,NDMI,29,-0.0621,-0.0901,-0.0341,
G3,NDMI,30,-0.0184,-0.0184,-0.0184,
G3,NDMI,31,,,,
G3,NDMI,32,-0.0918,-0.1029,-0.0806,
G3,NDMI,33,-0.1050,-0.1050,-0.1050,
G3,NDMI,34,-0.1394,-0.1394,-0.1394,
G3,NDMI,35,-0.1099,-0.1099,-0.1099,
G3,NDMI,36,-0.1199,-0.1213,-0.1185,
G3,NDMI,37,-0.1125,-0.1149,-0.1100,
G3,NDMI,38,-0.1169,-0.1169,-0.1169,
G3,NDMI,39,-0.0879,-0.0986,-0.0773,
G3,NDMI,40,0.0180,0.0180,0.0180,
G3,NDMI,41,0.0358,0.0358,0.0358,
G3,NDMI,42,0.1776,0.1570,0.1982,
G3,NDMI,43,0.2949,0.2805,0.3093,
G3,NDMI,44,0.3245,0.3242,0.3248,
G3,NDMI,45,0.3635,0.3590,0.3679,
G3,NDMI,46,0.3948,0.3863,0.4034,
G3,NDMI,47,0.4090,0.4049,0.4132,
G3,NDMI,48,0.4265,0.4230,0.4300,
G3,NDMI,49,0.4233,0.4214,0.4252,
G3,NDMI,50,0.4307,0.4219,0.4395,
G3,NDMI,51,0.4157,0.4077,0.4236,
G3,NDMI,52,0.4126,0.4043,0.4208,
G3,NDWI,1,-0.7373,-0.7437,-0.7310,-0.7717
G3,NDWI,2,-0.7299,-0.7346,-0.7251,-0.7775
G3,NDWI,3,-0.7363,-0.7433,-0.7294,-0.7494
G3,NDWI,4,-0.7240,-0.7317,-0.7163,-0.7168
G3,NDWI,5,-0.7229,-0.7233,-0.7225,-0.7274
G3,NDWI,6,-0.7251,-0.7324,-0.7179,-0.7586
G3,NDWI,7,-0.7269,-0.7282,-0.7257,-0.7490
G3,NDWI,8,-0.7021,-0.7021,-0.7021,-0.7495
G3,NDWI,9,-0.7201,-0.7261,-0.7141,-0.7169
