predio,band,month,historical_median,historical_p25,historical_p75,value_2026
RCI,NDII,4,0.4353,0.3999,0.4738,0.4617
RCI,NDII,5,0.5088,0.5013,0.5422,0.4888
RCI,NDII,6,0.5686,0.5504,0.5852,
RCI,NDII,7,0.5325,0.5234,0.5359,
RCI,NDII,8,0.4990,0.4866,0.5104,
RCI,NDII,9,0.4637,0.4365,0.4714,
RCI,NDII,10,0.4004,0.3785,0.4224,
RCI,NDII,11,0.3587,0.3534,0.3639,
RCI,NDII,12,0.3669,0.3574,0.3772,
RCI,NDCI,1,0.4609,0.4420,0.4915,0.4509
RCI,NDCI,2,0.4549,0.4339,0.4747,0.5011
RCI,NDCI,3,0.4449,0.3829,0.4710,0.4859
RCI,NDCI,4,0.5351,0.4921,0.5433,0.5431
RCI,NDCI,5,0.5273,0.4827,0.6227,0.5602
RCI,NDCI,6,0.5445,0.5041,0.5795,
RCI,NDCI,7,0.5513,0.5486,0.5825,
RCI,NDCI,8,0.5703,0.5557,0.6013,
RCI,NDCI,9,0.5453,0.5013,0.5692,
RCI,NDCI,10,0.5606,0.5237,0.5773,
RCI,NDCI,11,0.4797,0.4434,0.5075,
RCI,NDCI,12,0.4639,0.4592,0.4737,
RCI,PSSRB1,1,10.7992,10.0078,12.5241,9.6629
RCI,PSSRB1,2,11.0861,10.7556,11.3685,12.9984
RCI,PSSRB1,3,11.9834,9.3174,13.1452,13.7175
RCI,PSSRB1,4,18.2450,15.3944,18.5571,16.7728
RCI,PSSRB1,5,18.0544,14.2039,26.5099,18.7451
RCI,PSSRB1,6,16.1478,12.6735,19.8965,
RCI,PSSRB1,7,18.3094,16.3827,19.4195,
RCI,PSSRB1,8,17.6959,16.7728,19.3478,
RCI,PSSRB1,9,14.8855,12.8939,17.1449,
RCI,PSSRB1,10,14.1587,11.4954,14.5731,
RCI,PSSRB1,11,9.5109,8.7525,10.5220,
RCI,PSSRB1,12,9.6519,9.2316,10.6209,
RCI,SIPI1,1,1.0433,1.0393,1.0448,1.0434
RCI,SIPI1,2,1.0389,1.0373,1.0407,1.0445
RCI,SIPI1,3,1.0352,1.0175,1.0422,1.0401
RCI,SIPI1,4,1.0411,1.0348,1.0509,1.0350
RCI,SIPI1,5,1.0394,1.0198,1.0429,1.0365
RCI,SIPI1,6,1.0214,1.0020,1.0358,
RCI,SIPI1,7,1.0379,1.0360,1.0427,
RCI,SIPI1,8,1.0407,1.0360,1.0432,
RCI,SIPI1,9,1.0227,1.0164,1.0253,
RCI,SIPI1,10,1.0251,1.0223,1.0413,
