predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
RPA,SAVI,39,0.3669,0.3611,0.3726,
RPA,SAVI,40,0.3495,0.3495,0.3495,
RPA,SAVI,41,0.3642,0.3642,0.3642,
RPA,SAVI,42,,,,
RPA,SAVI,43,0.3508,0.3423,0.3592,
RPA,SAVI,44,0.3546,0.3497,0.3595,
RPA,SAVI,45,0.3769,0.3769,0.3769,
RPA,SAVI,46,0.3646,0.3466,0.3825,
RPA,SAVI,47,0.3724,0.3596,0.3851,
RPA,SAVI,48,0.3602,0.3602,0.3602,
RPA,SAVI,49,0.3828,0.3731,0.3925,
RPA,SAVI,50,0.3874,0.3772,0.3977,
RPA,SAVI,51,0.3817,0.3719,0.3915,
RPA,SAVI,52,0.3812,0.3703,0.3922,
RPA,MSAVI,1,0.3523,0.3523,0.3523,
RPA,MSAVI,2,0.3359,0.3359,0.3359,0.4041
RPA,MSAVI,3,0.3409,0.3290,0.3528,0.4058
RPA,MSAVI,4,0.3057,0.3057,0.3057,0.3909
RPA,MSAVI,5,0.3303,0.3198,0.3409,0.3999
RPA,MSAVI,6,0.3269,0.3111,0.3427,0.4134
RPA,MSAVI,7,0.3265,0.3119,0.3410,0.4118
RPA,MSAVI,8,0.3575,0.3575,0.3575,0.4020
RPA,MSAVI,9,0.3209,0.3101,0.3317,0.3833
RPA,MSAVI,10,0.3347,0.3256,0.3438,0.3732
RPA,MSAVI,11,0.2978,0.2888,0.3068,0.3755
RPA,MSAVI,12,0.3227,0.3151,0.3303,0.3878
RPA,MSAVI,13,0.2977,0.2977,0.2977,0.3997
RPA,MSAVI,14,0.3510,0.3360,0.3660,0.3962
RPA,MSAVI,15,0.3654,0.3654,0.3654,0.4077
RPA,MSAVI,16,0.3295,0.3295,0.3295,0.3562
RPA,MSAVI,17,0.3409,0.3306,0.3512,0.3993
RPA,MSAVI,18,0.3572,0.3572,0.3572,0.4073
RPA,MSAVI,19,0.3367,0.3367,0.3367,0.3798
RPA,MSAVI,20,0.3673,0.3513,0.3832,
RPA,MSAVI,21,,,,
RPA,MSAVI,22,0.2800,0.2375,0.3224,
RPA,MSAVI,23,,,,
RPA,MSAVI,24,0.3162,0.3162,0.3162,
RPA,MSAVI,25,0.3665,0.3665,0.3665,
RPA,MSAVI,26,0.3384,0.3345,0.3423,
RPA,MSAVI,27,0.3471,0.3398,0.3545,
RPA,MSAVI,28,0.3496,0.3374,0.3619,
RPA,MSAVI,29,0.3537,0.3428,0.3645,
RPA,MSAVI,30,0.3362,0.3362,0.3362,
RPA,MSAVI,31,,,,
RPA,MSAVI,32,0.3593,0.3453,0.3733,
RPA,MSAVI,33,,,,
RPA,MSAVI,34,0.3520,0.3520,0.3520,
RPA,MSAVI,35,0.3881,0.3881,0.3881,
RPA,MSAVI,36,0.3630,0.3587,0.3674,
RPA,MSAVI,37,0.3595,0.3505,0.3684,
RPA,MSAVI,38,0.3726,0.3726,0.3726,
