predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
C_ALVARADO,NDMI,43,0.2778,0.2751,0.2804,
C_ALVARADO,NDMI,44,0.2876,0.2858,0.2893,
C_ALVARADO,NDMI,45,0.3150,0.3142,0.3157,
C_ALVARADO,NDMI,46,0.3034,0.3020,0.3047,
C_ALVARADO,NDMI,47,0.2963,0.2942,0.2984,
C_ALVARADO,NDMI,48,0.2815,0.2811,0.2819,
C_ALVARADO,NDMI,49,0.2794,0.2730,0.2857,
C_ALVARADO,NDMI,50,0.2917,0.2868,0.2967,
C_ALVARADO,NDMI,51,0.2802,0.2761,0.2843,
C_ALVARADO,NDMI,52,0.2792,0.2768,0.2816,
C_ALVARADO,NDWI,1,-0.6475,-0.6611,-0.6340,-0.6622
C_ALVARADO,NDWI,2,-0.6250,-0.6363,-0.6136,-0.6707
C_ALVARADO,NDWI,3,-0.6443,-0.6581,-0.6304,-0.6698
C_ALVARADO,NDWI,4,-0.6342,-0.6495,-0.6189,-0.6098
C_ALVARADO,NDWI,5,-0.6351,-0.6489,-0.6214,-0.6587
C_ALVARADO,NDWI,6,-0.6451,-0.6628,-0.6274,-0.6649
C_ALVARADO,NDWI,7,-0.6335,-0.6474,-0.6195,-0.6547
C_ALVARADO,NDWI,8,-0.6298,-0.6298,-0.6298,-0.6678
C_ALVARADO,NDWI,9,-0.6343,-0.6349,-0.6336,-0.6681
C_ALVARADO,NDWI,10,-0.6382,-0.6429,-0.6335,-0.6557
C_ALVARADO,NDWI,11,-0.6368,-0.6371,-0.6366,-0.6229
C_ALVARADO,NDWI,12,-0.6349,-0.6363,-0.6335,-0.6541
C_ALVARADO,NDWI,13,-0.6230,-0.6281,-0.6179,-0.6358
C_ALVARADO,NDWI,14,-0.6614,-0.6682,-0.6547,-0.6359
C_ALVARADO,NDWI,15,-0.6872,-0.6872,-0.6872,-0.6435
C_ALVARADO,NDWI,16,-0.6743,-0.6743,-0.6743,
C_ALVARADO,NDWI,17,-0.6685,-0.6778,-0.6591,
C_ALVARADO,NDWI,18,-0.6542,-0.6542,-0.6542,-0.6583
C_ALVARADO,NDWI,19,,,,-0.5800
