predio,band,month,historical_median,historical_p25,historical_p75,value_2026
G1,NDVI,1,0.7720,0.7407,0.7822,0.7961
G1,NDVI,2,0.7520,0.7440,0.7601,0.7820
G1,NDVI,3,0.7373,0.6994,0.7606,0.7506
G1,NDVI,4,0.7418,0.6905,0.7746,0.7284
G1,NDVI,5,0.6642,0.5850,0.6732,
G1,NDVI,6,0.3250,0.3131,0.3820,
G1,NDVI,7,0.3088,0.2986,0.3139,
G1,NDVI,8,0.3292,0.3155,0.3490,
G1,NDVI,9,0.2253,0.2184,0.2385,
G1,NDVI,10,0.5189,0.2857,0.5701,
G1,NDVI,11,0.7549,0.7278,0.7864,
G1,NDVI,12,0.8047,0.8028,0.8194,
G1,NDMI,1,0.3403,0.3177,0.3473,0.3599
G1,NDMI,2,0.3290,0.3170,0.3357,0.3465
G1,NDMI,3,0.3143,0.2928,0.3328,0.3231
G1,NDMI,4,0.3209,0.2889,0.3570,0.3048
G1,NDMI,5,0.2662,0.1978,0.2778,
G1,NDMI,6,-0.0624,-0.0881,0.0569,
G1,NDMI,7,-0.1551,-0.1622,-0.1401,
G1,NDMI,8,-0.1489,-0.1746,-0.1328,
G1,NDMI,9,-0.1542,-0.1583,-0.1438,
G1,NDMI,10,0.0975,-0.0862,0.1605,
G1,NDMI,11,0.3165,0.2774,0.3339,
G1,NDMI,12,0.3659,0.3591,0.3696,
G1,NDWI,1,-0.7090,-0.7213,-0.7048,-0.7310
G1,NDWI,2,-0.7119,-0.7152,-0.7042,-0.7323
G1,NDWI,3,-0.7042,-0.7260,-0.6799,-0.7145
G1,NDWI,4,-0.7131,-0.7391,-0.6816,-0.7109
G1,NDWI,5,-0.6931,-0.6935,-0.6680,
G1,NDWI,6,-0.5918,-0.6495,-0.5776,
G1,NDWI,7,-0.5220,-0.5520,-0.4812,
G1,NDWI,8,-0.5053,-0.5065,-0.4352,
G1,NDWI,9,-0.4110,-0.4191,-0.4077,
G1,NDWI,10,-0.5601,-0.5777,-0.4354,
G1,NDWI,11,-0.6859,-0.7047,-0.6626,
G1,NDWI,12,-0.7336,-0.7364,-0.7292,
G1,MNDWI,1,-0.4973,-0.5041,-0.4911,-0.5100
G1,MNDWI,2,-0.5041,-0.5060,-0.4925,-0.5179
G1,MNDWI,3,-0.5035,-0.5220,-0.4870,-0.5078
G1,MNDWI,4,-0.5103,-0.5243,-0.4992,-0.5155
G1,MNDWI,5,-0.5246,-0.5379,-0.5141,
G1,MNDWI,6,-0.6249,-0.6308,-0.6241,
G1,MNDWI,7,-0.6327,-0.6455,-0.5965,
G1,MNDWI,8,-0.5967,-0.5976,-0.5606,
G1,MNDWI,9,-0.5354,-0.5412,-0.5251,
G1,MNDWI,10,-0.4912,-0.5003,-0.4809,
G1,MNDWI,11,-0.4810,-0.4908,-0.4686,
G1,MNDWI,12,-0.5092,-0.5124,-0.5019,
G1,GNDVI,1,0.7090,0.7048,0.7213,0.7310
G1,GNDVI,2,0.7119,0.7042,0.7152,0.7323
G1,GNDVI,3,0.7042,0.6799,0.7260,0.7145
G1,GNDVI,4,0.7131,0.6816,0.7391,0.7109
G1,GNDVI,5,0.6931,0.6680,0.6935,
G1,GNDVI,6,0.5918,0.5776,0.6495,
G1,GNDVI,7,0.5220,0.4812,0.5520,
G1,GNDVI,8,0.5053,0.4352,0.5065,
G1,GNDVI,9,0.4110,0.4077,0.4191,
G1,GNDVI,10,0.5601,0.4354,0.5777,
G1,GNDVI,11,0.6859,0.6626,0.7047,
G1,GNDVI,12,0.7336,0.7292,0.7364,
G1,EVI,1,0.5878,0.5244,0.6099,0.6342
G1,EVI,2,0.5252,0.5161,0.5508,0.5556
G1,EVI,3,0.4833,0.4722,0.4975,0.5037
G1,EVI,4,0.4772,0.4487,0.4942,0.4563
G1,EVI,5,0.3964,0.3335,0.4002,
G1,EVI,6,0.1435,0.1418,0.1798,
G1,EVI,7,0.1402,0.1381,0.1447,
G1,EVI,8,0.1572,0.1492,0.1574,
G1,EVI,9,0.0904,0.0885,0.1016,
G1,EVI,10,0.2758,0.1302,0.3127,
G1,EVI,11,0.5273,0.4828,0.5753,
G1,EVI,12,0.6259,0.6198,0.6441,
G1,SAVI,1,0.5346,0.4947,0.5515,0.5680
G1,SAVI,2,0.4953,0.4766,0.5123,0.5243
G1,SAVI,3,0.4588,0.4436,0.4756,0.4805
G1,SAVI,4,0.4627,0.4337,0.4794,0.4521
G1,SAVI,5,0.4071,0.3551,0.4097,
G1,SAVI,6,0.1673,0.1646,0.2129,
G1,SAVI,7,0.1527,0.1516,0.1624,
G1,SAVI,8,0.1635,0.1626,0.1719,
G1,SAVI,9,0.1010,0.0982,0.1099,
G1,SAVI,10,0.2900,0.1422,0.3158,
G1,SAVI,11,0.4957,0.4675,0.5347,
G1,SAVI,12,0.5681,0.5640,0.5865,
G1,MSAVI,1,0.5478,0.4989,0.5727,0.5935
G1,MSAVI,2,0.4982,0.4740,0.5192,0.5364
G1,MSAVI,3,0.4506,0.4314,0.4716,0.4780
G1,MSAVI,4,0.4545,0.4219,0.4766,0.4418
G1,MSAVI,5,0.3866,0.3305,0.3899,
G1,MSAVI,6,0.1431,0.1372,0.1852,
G1,MSAVI,7,0.1286,0.1258,0.1375,
G1,MSAVI,8,0.1375,0.1367,0.1446,
G1,MSAVI,9,0.0823,0.0790,0.0893,
G1,MSAVI,10,0.2586,0.1184,0.2860,
G1,MSAVI,11,0.5002,0.4637,0.5542,
G1,MSAVI,12,0.5980,0.5901,0.6240,
G1,ARI,1,7.1856,6.8804,7.4291,7.5935
G1,ARI,2,8.2687,7.7038,8.6452,8.6060
G1,ARI,3,8.6806,8.3275,9.2708,9.0110
G1,ARI,4,10.1134,9.2508,11.6854,10.4254
G1,ARI,5,11.1829,11.0787,11.3577,
G1,ARI,6,13.2487,13.0950,13.8997,
G1,ARI,7,10.7509,8.2466,11.0094,
G1,ARI,8,8.8838,8.2029,9.2974,
G1,ARI,9,8.0103,7.7117,8.3723,
G1,ARI,10,7.0843,6.8261,7.4705,
G1,ARI,11,7.0862,6.7422,7.3745,
G1,ARI,12,7.3439,7.1595,7.6156,
G1,MARI,1,2.6151,2.3987,2.6444,2.9831
G1,MARI,2,2.6937,2.5049,3.0158,2.9547
G1,MARI,3,2.6290,2.4521,2.8574,2.8168
G1,MARI,4,2.8667,2.5952,3.4363,3.0072
G1,MARI,5,2.8159,2.6826,2.8908,
G1,MARI,6,2.1673,1.9442,2.7743,
G1,MARI,7,1.4518,1.2043,1.6453,
G1,MARI,8,1.2263,1.0320,1.3208,
G1,MARI,9,0.9272,0.9175,0.9623,
G1,MARI,10,1.5477,1.0840,1.5986,
G1,MARI,11,2.3716,2.2732,2.4796,
G1,MARI,12,2.9234,2.7931,3.0258,
G1,ARVI,1,0.7804,0.7459,0.7900,0.8033
G1,ARVI,2,0.7597,0.7527,0.7668,0.7868
G1,ARVI,3,0.7468,0.7095,0.7685,0.7573
G1,ARVI,4,0.7451,0.6979,0.7800,0.7322
G1,ARVI,5,0.6636,0.5865,0.6750,
G1,ARVI,6,0.3391,0.3375,0.3884,
G1,ARVI,7,0.3220,0.3095,0.3225,
G1,ARVI,8,0.3474,0.3444,0.3684,
G1,ARVI,9,0.2304,0.2182,0.2450,
G1,ARVI,10,0.5213,0.2936,0.5732,
G1,ARVI,11,0.7583,0.7324,0.7905,
G1,ARVI,12,0.8101,0.8076,0.8232,
G1,CHL_REDEDGE,1,2.4065,2.2327,2.5152,2.4181
