predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,NDMI,27,0.2324,0.2214,0.2433,0.2973
A_BRITO_RPA,NDMI,28,0.2366,0.2166,0.2566,0.3102
A_BRITO_RPA,NDMI,29,0.2341,0.2181,0.2502,
A_BRITO_RPA,NDMI,30,0.2430,0.2430,0.2430,
A_BRITO_RPA,NDMI,31,,,,
A_BRITO_RPA,NDMI,32,0.2271,0.2101,0.2440,
A_BRITO_RPA,NDMI,33,,,,
A_BRITO_RPA,NDMI,34,0.1926,0.1926,0.1926,
A_BRITO_RPA,NDMI,35,0.2474,0.2474,0.2474,
A_BRITO_RPA,NDMI,36,0.2065,0.1982,0.2148,
A_BRITO_RPA,NDMI,37,0.1958,0.1847,0.2069,
A_BRITO_RPA,NDMI,38,0.2155,0.2155,0.2155,
A_BRITO_RPA,NDMI,39,0.1873,0.1782,0.1964,
A_BRITO_RPA,NDMI,40,0.1570,0.1570,0.1570,
A_BRITO_RPA,NDMI,41,0.1996,0.1996,0.1996,
A_BRITO_RPA,NDMI,42,,,,
A_BRITO_RPA,NDMI,43,0.1367,0.1191,0.1543,
A_BRITO_RPA,NDMI,44,0.1343,0.1189,0.1496,
A_BRITO_RPA,NDMI,45,0.1744,0.1744,0.1744,
A_BRITO_RPA,NDMI,46,0.1419,0.1178,0.1660,
A_BRITO_RPA,NDMI,47,0.1438,0.1248,0.1627,
A_BRITO_RPA,NDMI,48,0.1232,0.1232,0.1232,
A_BRITO_RPA,NDMI,49,0.1511,0.1377,0.1646,
A_BRITO_RPA,NDMI,50,0.1560,0.1425,0.1696,
A_BRITO_RPA,NDMI,51,0.1519,0.1374,0.1664,
A_BRITO_RPA,NDMI,52,0.1491,0.1345,0.1636,
A_BRITO_RPA,MNDWI,1,-0.5365,-0.5365,-0.5365,
A_BRITO_RPA,MNDWI,2,-0.5500,-0.5500,-0.5500,-0.5800
A_BRITO_RPA,MNDWI,3,-0.5558,-0.5630,-0.5486,-0.5557
A_BRITO_RPA,MNDWI,4,-0.4925,-0.4925,-0.4925,-0.5760
A_BRITO_RPA,MNDWI,5,-0.5544,-0.5583,-0.5504,-0.5908
A_BRITO_RPA,MNDWI,6,-0.5524,-0.5610,-0.5438,-0.6079
A_BRITO_RPA,MNDWI,7,-0.5581,-0.5633,-0.5528,-0.6015
A_BRITO_RPA,MNDWI,8,-0.5693,-0.5693,-0.5693,-0.6055
A_BRITO_RPA,MNDWI,9,-0.5603,-0.5641,-0.5566,-0.6032
A_BRITO_RPA,MNDWI,10,-0.5729,-0.5774,-0.5683,-0.6145
A_BRITO_RPA,MNDWI,11,-0.4964,-0.5327,-0.4601,-0.5949
A_BRITO_RPA,MNDWI,12,-0.5648,-0.5648,-0.5647,-0.6199
A_BRITO_RPA,MNDWI,13,-0.5061,-0.5061,-0.5061,-0.6115
A_BRITO_RPA,MNDWI,14,-0.5874,-0.5920,-0.5829,-0.6072
A_BRITO_RPA,MNDWI,15,-0.5915,-0.5915,-0.5915,-0.6260
A_BRITO_RPA,MNDWI,16,-0.5826,-0.5826,-0.5826,-0.4045
A_BRITO_RPA,MNDWI,17,-0.5822,-0.5863,-0.5781,-0.6108
A_BRITO_RPA,MNDWI,18,-0.5855,-0.5855,-0.5855,-0.6272
A_BRITO_RPA,MNDWI,19,-0.5467,-0.5467,-0.5467,-0.5563
A_BRITO_RPA,MNDWI,20,-0.5239,-0.5503,-0.4974,-0.6020
A_BRITO_RPA,MNDWI,21,,,,-0.5288
A_BRITO_RPA,MNDWI,22,-0.5875,-0.6006,-0.5745,
A_BRITO_RPA,MNDWI,23,,,,-0.4793
A_BRITO_RPA,MNDWI,24,-0.4876,-0.4876,-0.4876,-0.6374
A_BRITO_RPA,MNDWI,25,-0.5740,-0.5740,-0.5740,
A_BRITO_RPA,MNDWI,26,-0.5493,-0.5594,-0.5392,-0.6088
A_BRITO_RPA,MNDWI,27,-0.5720,-0.5793,-0.5646,-0.5811
A_BRITO_RPA,MNDWI,28,-0.5522,-0.5531,-0.5513,-0.5023
A_BRITO_RPA,MNDWI,29,-0.5531,-0.5565,-0.5497,
A_BRITO_RPA,MNDWI,30,-0.3524,-0.3524,-0.3524,
A_BRITO_RPA,MNDWI,31,,,,
A_BRITO_RPA,MNDWI,32,-0.5509,-0.5576,-0.5443,
A_BRITO_RPA,MNDWI,33,,,,
A_BRITO_RPA,MNDWI,34,-0.5364,-0.5364,-0.5364,
A_BRITO_RPA,MNDWI,35,-0.5558,-0.5558,-0.5558,
A_BRITO_RPA,MNDWI,36,-0.5147,-0.5164,-0.5129,
A_BRITO_RPA,MNDWI,37,-0.5172,-0.5261,-0.5083,
A_BRITO_RPA,MNDWI,38,-0.5205,-0.5205,-0.5205,
A_BRITO_RPA,MNDWI,39,-0.5156,-0.5163,-0.5149,
A_BRITO_RPA,MNDWI,40,-0.5111,-0.5111,-0.5111,
A_BRITO_RPA,MNDWI,41,-0.4962,-0.4962,-0.4962,
A_BRITO_RPA,MNDWI,42,,,,
A_BRITO_RPA,MNDWI,43,-0.5298,-0.5313,-0.5282,
A_BRITO_RPA,MNDWI,44,-0.5272,-0.5340,-0.5203,
A_BRITO_RPA,MNDWI,45,-0.4645,-0.4645,-0.4645,
A_BRITO_RPA,MNDWI,46,-0.5253,-0.5318,-0.5189,
A_BRITO_RPA,MNDWI,47,-0.5360,-0.5374,-0.5347,
A_BRITO_RPA,MNDWI,48,-0.5455,-0.5455,-0.5455,
A_BRITO_RPA,MNDWI,49,-0.5462,-0.5491,-0.5432,
A_BRITO_RPA,MNDWI,50,-0.5499,-0.5546,-0.5451,
A_BRITO_RPA,MNDWI,51,-0.5432,-0.5453,-0.5411,
A_BRITO_RPA,MNDWI,52,-0.5535,-0.5605,-0.5464,
A_BRITO_RPA,REDEDGE_POSITION,1,722.3757,722.3757,722.3757,
A_BRITO_RPA,REDEDGE_POSITION,2,721.4004,721.4004,721.4004,724.4734
A_BRITO_RPA,REDEDGE_POSITION,3,722.1490,722.0356,722.2625,723.2817
A_BRITO_RPA,REDEDGE_POSITION,4,720.1274,720.1274,720.1274,721.6809
A_BRITO_RPA,REDEDGE_POSITION,5,722.0551,721.7465,722.3637,725.5229
A_BRITO_RPA,REDEDGE_POSITION,6,722.2591,721.8350,722.6833,725.4409
A_BRITO_RPA,REDEDGE_POSITION,7,722.7491,722.5803,722.9178,722.9648
A_BRITO_RPA,REDEDGE_POSITION,8,724.7446,724.7446,724.7446,725.1194
A_BRITO_RPA,REDEDGE_POSITION,9,721.9342,721.8390,722.0295,725.5790
A_BRITO_RPA,REDEDGE_POSITION,10,723.5721,723.2976,723.8465,724.7198
A_BRITO_RPA,REDEDGE_POSITION,11,722.9886,722.1295,723.8478,722.7120
A_BRITO_RPA,REDEDGE_POSITION,12,723.3721,723.0572,723.6870,726.4442
A_BRITO_RPA,REDEDGE_POSITION,13,724.1894,724.1894,724.1894,726.0408
A_BRITO_RPA,REDEDGE_POSITION,14,724.6669,723.8405,725.4932,723.3966
A_BRITO_RPA,REDEDGE_POSITION,15,724.8592,724.8592,724.8592,726.8041
A_BRITO_RPA,REDEDGE_POSITION,16,724.1205,724.1205,724.1205,726.5218
A_BRITO_RPA,REDEDGE_POSITION,17,724.4951,724.3908,724.5995,723.3911
A_BRITO_RPA,REDEDGE_POSITION,18,726.2506,726.2506,726.2506,725.7858
A_BRITO_RPA,REDEDGE_POSITION,19,723.1685,723.1685,723.1685,725.1461
A_BRITO_RPA,REDEDGE_POSITION,20,725.2206,724.4756,725.9655,724.6996
A_BRITO_RPA,REDEDGE_POSITION,21,,,,721.1434
A_BRITO_RPA,REDEDGE_POSITION,22,722.7803,721.9752,723.5854,
A_BRITO_RPA,REDEDGE_POSITION,23,,,,721.1976
A_BRITO_RPA,REDEDGE_POSITION,24,723.7974,723.7974,723.7974,722.5292
