predio,band,month,historical_median,historical_p25,historical_p75,value_2026
G6,MNDWI,4,-0.5783,-0.5818,-0.5614,-0.4901
G6,MNDWI,5,-0.5039,-0.5551,-0.4505,
G6,MNDWI,6,-0.6441,-0.6492,-0.6275,
G6,MNDWI,7,-0.5629,-0.5810,-0.5498,
G6,MNDWI,8,-0.4774,-0.4897,-0.4269,
G6,MNDWI,9,-0.4190,-0.4417,-0.4090,
G6,MNDWI,10,-0.4847,-0.4960,-0.4631,
G6,MNDWI,11,-0.4793,-0.4910,-0.4723,
G6,MNDWI,12,-0.4932,-0.5014,-0.4694,
G6,GNDVI,1,0.7425,0.7324,0.7532,0.7057
G6,GNDVI,2,0.7133,0.7062,0.7318,0.7101
G6,GNDVI,3,0.6926,0.6790,0.7108,0.6870
G6,GNDVI,4,0.7256,0.7144,0.7443,0.6556
G6,GNDVI,5,0.6472,0.5859,0.6556,
G6,GNDVI,6,0.5655,0.5582,0.6072,
G6,GNDVI,7,0.4811,0.4611,0.4984,
G6,GNDVI,8,0.3977,0.3539,0.4088,
G6,GNDVI,9,0.3934,0.3799,0.4410,
G6,GNDVI,10,0.6369,0.6080,0.6920,
G6,GNDVI,11,0.6941,0.6714,0.7268,
G6,GNDVI,12,0.7165,0.6926,0.7437,
G6,EVI,1,0.5322,0.5137,0.5416,0.4694
G6,EVI,2,0.4305,0.3996,0.4729,0.4137
G6,EVI,3,0.3504,0.3385,0.3637,0.3621
G6,EVI,4,0.3495,0.3105,0.3671,0.3285
G6,EVI,5,0.2631,0.2178,0.2798,
G6,EVI,6,0.1390,0.1284,0.1453,
G6,EVI,7,0.1264,0.1103,0.1441,
G6,EVI,8,0.1002,0.0924,0.1079,
G6,EVI,9,0.1221,0.1153,0.1591,
G6,EVI,10,0.3992,0.3446,0.4775,
G6,EVI,11,0.5109,0.4693,0.5462,
G6,EVI,12,0.5318,0.5090,0.5623,
G6,SAVI,1,0.4972,0.4913,0.5036,0.4482
G6,SAVI,2,0.4215,0.3857,0.4536,0.4127
G6,SAVI,3,0.3504,0.3411,0.3723,0.3639
G6,SAVI,4,0.3556,0.3251,0.3742,0.3364
G6,SAVI,5,0.2825,0.2400,0.2902,
G6,SAVI,6,0.1565,0.1500,0.1627,
G6,SAVI,7,0.1291,0.1239,0.1575,
G6,SAVI,8,0.1063,0.0992,0.1139,
G6,SAVI,9,0.1301,0.1208,0.1656,
G6,SAVI,10,0.3928,0.3448,0.4659,
G6,SAVI,11,0.4830,0.4491,0.5138,
G6,SAVI,12,0.4978,0.4766,0.5277,
G6,MSAVI,1,0.5004,0.4929,0.5099,0.4464
G6,MSAVI,2,0.4006,0.3570,0.4427,0.3976
G6,MSAVI,3,0.3157,0.3052,0.3400,0.3356
G6,MSAVI,4,0.3206,0.2865,0.3411,0.3060
G6,MSAVI,5,0.2494,0.2116,0.2540,
G6,MSAVI,6,0.1259,0.1210,0.1334,
G6,MSAVI,7,0.1055,0.1009,0.1296,
G6,MSAVI,8,0.0869,0.0794,0.0939,
G6,MSAVI,9,0.1093,0.1011,0.1404,
G6,MSAVI,10,0.3802,0.3208,0.4642,
G6,MSAVI,11,0.4882,0.4492,0.5241,
G6,MSAVI,12,0.5076,0.4828,0.5441,
G6,ARI,1,8.9634,8.6998,10.6520,10.3391
G6,ARI,2,11.2388,9.7419,14.5771,12.9295
G6,ARI,3,12.3686,11.6870,13.5202,12.5698
G6,ARI,4,18.9626,18.6950,19.6294,12.2360
G6,ARI,5,14.4306,11.5000,16.0333,
G6,ARI,6,16.0861,14.9558,22.0325,
G6,ARI,7,10.2897,9.5239,10.6987,
G6,ARI,8,7.4655,5.0012,8.5478,
G6,ARI,9,5.6121,5.3024,6.2269,
G6,ARI,10,8.1095,7.1372,8.8579,
G6,ARI,11,7.7790,7.6679,8.6646,
G6,ARI,12,8.7311,7.9745,9.5413,
G6,MARI,1,2.9590,2.7965,3.1909,3.1471
G6,MARI,2,2.7566,2.5262,3.2654,3.2585
G6,MARI,3,2.4877,2.2760,2.6611,2.7662
G6,MARI,4,3.4075,3.1198,3.7436,2.5796
G6,MARI,5,2.6214,2.1632,2.7024,
G6,MARI,6,1.9826,1.7346,2.3124,
G6,MARI,7,1.2211,1.1621,1.3875,
G6,MARI,8,0.8786,0.7304,0.9117,
G6,MARI,9,0.8394,0.8161,1.0952,
G6,MARI,10,2.1120,1.9433,2.4085,
G6,MARI,11,2.5845,2.4655,2.9037,
G6,MARI,12,2.9487,2.6834,3.1700,
G6,ARVI,1,0.8191,0.8058,0.8225,0.7584
G6,ARVI,2,0.7838,0.7740,0.8021,0.7463
G6,ARVI,3,0.7543,0.7437,0.7732,0.7157
G6,ARVI,4,0.7736,0.7669,0.8014,0.6578
G6,ARVI,5,0.5457,0.4401,0.6083,
G6,ARVI,6,0.4067,0.3756,0.4196,
G6,ARVI,7,0.2957,0.2831,0.3634,
G6,ARVI,8,0.2396,0.2149,0.2488,
G6,ARVI,9,0.2390,0.2288,0.3274,
G6,ARVI,10,0.6404,0.6134,0.7578,
G6,ARVI,11,0.7622,0.7160,0.7972,
G6,ARVI,12,0.7861,0.7497,0.8168,
G6,CHL_REDEDGE,1,2.8868,2.7862,3.3064,2.5081
G6,CHL_REDEDGE,2,2.3298,2.0306,2.4904,2.4449
G6,CHL_REDEDGE,3,2.0408,1.9548,2.1325,2.0256
G6,CHL_REDEDGE,4,2.1584,1.8806,2.2330,1.3902
G6,CHL_REDEDGE,5,0.6920,0.5269,0.8600,
G6,CHL_REDEDGE,6,0.4522,0.3763,0.4885,
G6,CHL_REDEDGE,7,0.3266,0.2991,0.3850,
G6,CHL_REDEDGE,8,0.2552,0.2415,0.2699,
G6,CHL_REDEDGE,9,0.2721,0.2601,0.4556,
G6,CHL_REDEDGE,10,1.6436,1.4155,2.2210,
G6,CHL_REDEDGE,11,2.4240,1.9589,2.7641,
G6,CHL_REDEDGE,12,2.6403,2.4022,3.0121,
G6,EVI2,1,0.5019,0.4914,0.5125,0.4474
G6,EVI2,2,0.4118,0.3720,0.4496,0.4060
G6,EVI2,3,0.3337,0.3238,0.3556,0.3521
G6,EVI2,4,0.3371,0.3044,0.3556,0.3261
G6,EVI2,5,0.2734,0.2356,0.2758,
G6,EVI2,6,0.1439,0.1383,0.1518,
G6,EVI2,7,0.1216,0.1165,0.1485,
G6,EVI2,8,0.1010,0.0923,0.1087,
G6,EVI2,9,0.1263,0.1171,0.1601,
G6,EVI2,10,0.3962,0.3395,0.4673,
G6,EVI2,11,0.4910,0.4566,0.5237,
G6,EVI2,12,0.5080,0.4832,0.5377,
G6,KNDVI,1,0.5757,0.5643,0.5827,0.5170
G6,KNDVI,2,0.5375,0.5250,0.5588,0.5062
G6,KNDVI,3,0.5026,0.4896,0.5283,0.4675
G6,KNDVI,4,0.5301,0.5194,0.5588,0.4093
G6,KNDVI,5,0.2997,0.1978,0.3679,
G6,KNDVI,6,0.1545,0.1301,0.1671,
G6,KNDVI,7,0.0830,0.0793,0.1222,
G6,KNDVI,8,0.0601,0.0469,0.0643,
G6,KNDVI,9,0.0656,0.0577,0.1167,
G6,KNDVI,10,0.4053,0.3756,0.5208,
G6,KNDVI,11,0.5225,0.4799,0.5591,
G6,KNDVI,12,0.5451,0.5081,0.5792,
G6,MCARI,1,0.1057,0.1019,0.1179,0.1196
G6,MCARI,2,0.0957,0.0872,0.1163,0.0953
G6,MCARI,3,0.0732,0.0703,0.0779,0.0781
G6,MCARI,4,0.0915,0.0778,0.1021,0.0766
G6,MCARI,5,0.0638,0.0484,0.0727,
G6,MCARI,6,0.0216,0.0190,0.0220,
G6,MCARI,7,0.0122,0.0104,0.0211,
G6,MCARI,8,0.0103,0.0093,0.0109,
G6,MCARI,9,0.0149,0.0124,0.0231,
G6,MCARI,10,0.0923,0.0833,0.1343,
G6,MCARI,11,0.1258,0.1199,0.1401,
G6,MCARI,12,0.1241,0.1225,0.1477,
G6,MSI,1,0.4437,0.4379,0.4521,0.5161
G6,MSI,2,0.5211,0.4864,0.5663,0.5413
G6,MSI,3,0.6038,0.5712,0.6184,0.5871
G6,MSI,4,0.5760,0.5412,0.6048,0.6154
G6,MSI,5,0.7354,0.6679,0.8475,
G6,MSI,6,1.2526,1.2072,1.2689,
G6,MSI,7,1.2622,1.2314,1.2745,
G6,MSI,8,1.2062,1.1924,1.2487,
G6,MSI,9,1.0641,0.9854,1.0939,
G6,MSI,10,0.6349,0.5106,0.6818,
G6,MSI,11,0.4962,0.4642,0.5488,
G6,MSI,12,0.4640,0.4339,0.4986,
G6,NDMISTRESS,1,0.4029,0.3972,0.4110,0.3461
G6,NDMISTRESS,2,0.3382,0.3066,0.3677,0.3188
G6,NDMISTRESS,3,0.2779,0.2679,0.2989,0.2861
G6,NDMISTRESS,4,0.2878,0.2735,0.3200,0.2603
G6,NDMISTRESS,5,0.1736,0.1081,0.2140,
G6,NDMISTRESS,6,-0.0843,-0.0844,-0.0444,
G6,NDMISTRESS,7,-0.0867,-0.0961,-0.0805,
G6,NDMISTRESS,8,-0.0752,-0.0816,-0.0690,
G6,NDMISTRESS,9,-0.0222,-0.0354,0.0245,
G6,NDMISTRESS,10,0.2386,0.2022,0.3306,
G6,NDMISTRESS,11,0.3523,0.3120,0.3771,
G6,NDMISTRESS,12,0.3826,0.3545,0.4114,
G6,NDII,1,0.3890,0.3802,0.3938,0.3289
G6,NDII,2,0.3175,0.2797,0.3485,0.3043
G6,NDII,3,0.2498,0.2382,0.2753,0.2646
G6,NDII,4,0.2723,0.2494,0.3010,0.2433
G6,NDII,5,0.1580,0.0927,0.2079,
G6,NDII,6,-0.1086,-0.1164,-0.0907,
G6,NDII,7,-0.1146,-0.1191,-0.1019,
G6,NDII,8,-0.0923,-0.1078,-0.0866,
G6,NDII,9,-0.0300,-0.0433,0.0099,
G6,NDII,10,0.2323,0.1971,0.3287,
G6,NDII,11,0.3431,0.3011,0.3688,
G6,NDII,12,0.3725,0.3430,0.3980,
G6,NDCI,1,0.4260,0.4219,0.4426,0.4281
G6,NDCI,2,0.4203,0.4040,0.4603,0.4108
G6,NDCI,3,0.3906,0.3699,0.4055,0.3641
G6,NDCI,4,0.4375,0.4107,0.4786,0.3423
G6,NDCI,5,0.2871,0.2118,0.3392,
G6,NDCI,6,0.1654,0.1585,0.1828,
G6,NDCI,7,0.1125,0.0945,0.1541,
G6,NDCI,8,0.0846,0.0764,0.0908,
G6,NDCI,9,0.0961,0.0883,0.1330,
G6,NDCI,10,0.3141,0.2977,0.4170,
G6,NDCI,11,0.4241,0.3933,0.4356,
G6,NDCI,12,0.4402,0.4197,0.4573,
G6,PSSRB1,1,11.4411,10.5362,12.0269,11.2385
G6,PSSRB1,2,9.0834,8.4521,10.1454,10.2046
G6,PSSRB1,3,7.5114,6.9919,8.5587,7.5111
G6,PSSRB1,4,8.5870,8.3332,9.9286,5.8746
G6,PSSRB1,5,3.7309,2.6919,4.5532,
G6,PSSRB1,6,2.3134,2.1343,2.4004,
G6,PSSRB1,7,1.8088,1.7822,2.0802,
G6,PSSRB1,8,1.6472,1.5484,1.6777,
G6,PSSRB1,9,1.6872,1.6288,2.0751,
G6,PSSRB1,10,6.1872,5.5190,9.9111,
G6,PSSRB1,11,9.8350,9.0651,10.5730,
G6,PSSRB1,12,10.9594,10.1230,12.3647,
G6,SIPI1,1,1.0547,1.0451,1.0622,1.1579
G6,SIPI1,2,1.0622,1.0565,1.0717,1.1639
G6,SIPI1,3,1.0786,1.0763,1.0848,1.1476
G6,SIPI1,4,1.0963,1.0779,1.1164,1.1921
G6,SIPI1,5,1.3451,1.2179,1.4740,
G6,SIPI1,6,1.6042,1.4801,1.6537,
G6,SIPI1,7,1.7452,1.5234,1.8921,
G6,SIPI1,8,1.9116,1.7553,1.9778,
G6,SIPI1,9,1.8596,1.5765,1.9355,
G6,SIPI1,10,1.2420,1.0954,1.3363,
G6,SIPI1,11,1.1316,1.0736,1.2075,
G6,SIPI1,12,1.0989,1.0612,1.1404,
G6,LAI,1,2.1519,2.1243,2.3373,1.8674
G6,LAI,2,1.7819,1.6186,1.9821,1.6987
G6,LAI,3,1.4536,1.3788,1.5542,1.4829
G6,LAI,4,1.4378,1.3215,1.5899,1.2552
G6,LAI,5,0.8377,0.6028,0.9408,
G6,LAI,6,0.1951,0.1853,0.2218,
G6,LAI,7,0.1310,0.0700,0.1684,
G6,LAI,8,0.0616,0.0408,0.1043,
G6,LAI,9,0.1908,0.1454,0.3427,
G6,LAI,10,1.2553,1.1081,1.6940,
G6,LAI,11,1.8561,1.5840,2.0442,
G6,LAI,12,2.0642,1.8651,2.2630,
G6,LEAF_CHL,1,122.1063,117.4067,141.2188,101.8021
G6,LEAF_CHL,2,89.5416,81.2430,103.3767,91.3901
G6,LEAF_CHL,3,74.6248,69.8604,77.8549,76.0568
G6,LEAF_CHL,4,75.2978,69.2384,81.0932,56.1026
G6,LEAF_CHL,5,33.2792,25.9806,38.3587,
G6,LEAF_CHL,6,22.2073,19.5292,25.0046,
G6,LEAF_CHL,7,14.4697,13.7312,17.5972,
G6,LEAF_CHL,8,10.8787,9.3045,11.9111,
G6,LEAF_CHL,9,11.3021,10.2832,17.3282,
G6,LEAF_CHL,10,62.9552,52.7560,86.0735,
G6,LEAF_CHL,11,100.0799,81.2318,116.4440,
G6,LEAF_CHL,12,114.3713,101.1521,130.7292,
G6,CANOPY_CHL,1,210.1704,194.3909,224.6348,191.9477
G6,CANOPY_CHL,2,163.9356,137.7741,201.1015,165.6451
G6,CANOPY_CHL,3,112.5694,99.9963,125.4851,124.4685
G6,CANOPY_CHL,4,108.9721,98.5257,133.4921,78.4461
G6,CANOPY_CHL,5,30.2138,17.9548,39.2068,
G6,CANOPY_CHL,6,4.3044,4.0552,5.6977,
G6,CANOPY_CHL,7,1.7953,1.1175,3.1305,
G6,CANOPY_CHL,8,0.9182,0.5587,1.2939,
G6,CANOPY_CHL,9,2.5247,1.8876,7.4764,
G6,CANOPY_CHL,10,87.4178,67.4960,140.2317,
G6,CANOPY_CHL,11,187.4139,143.8897,220.6957,
G6,CANOPY_CHL,12,196.3824,187.4909,216.0145,
G6,FAPAR,1,0.7099,0.6998,0.7293,0.6431
G6,FAPAR,2,0.6315,0.5936,0.6726,0.6051
G6,FAPAR,3,0.5542,0.5349,0.5781,0.5601
G6,FAPAR,4,0.5477,0.5169,0.5825,0.5009
G6,FAPAR,5,0.3819,0.3104,0.4030,
G6,FAPAR,6,0.1480,0.1479,0.1616,
G6,FAPAR,7,0.1229,0.0984,0.1415,
G6,FAPAR,8,0.0881,0.0825,0.0963,
G6,FAPAR,9,0.1248,0.1113,0.1931,
G6,FAPAR,10,0.5175,0.4661,0.6236,
G6,FAPAR,11,0.6554,0.5966,0.6953,
G6,FAPAR,12,0.6917,0.6519,0.7261,
G6,FCOVER,1,0.5958,0.5915,0.6059,0.5201
G6,FCOVER,2,0.4838,0.4385,0.5340,0.4644
G6,FCOVER,3,0.3912,0.3758,0.4139,0.4067
G6,FCOVER,4,0.3842,0.3475,0.4150,0.3651
G6,FCOVER,5,0.2663,0.2100,0.2874,
G6,FCOVER,6,0.0945,0.0924,0.0964,
G6,FCOVER,7,0.0896,0.0700,0.0929,
G6,FCOVER,8,0.0677,0.0661,0.0743,
G6,FCOVER,9,0.0872,0.0796,0.1332,
G6,FCOVER,10,0.4161,0.3551,0.5162,
G6,FCOVER,11,0.5558,0.5045,0.5972,
G6,FCOVER,12,0.5931,0.5506,0.6262,
G6,PSRI,1,0.0334,0.0311,0.0482,0.0672
G6,PSRI,2,0.0507,0.0386,0.0577,0.0865
G6,PSRI,3,0.0635,0.0480,0.0705,0.0901
G6,PSRI,4,0.0738,0.0474,0.0871,0.1247
G6,PSRI,5,0.1967,0.1413,0.2532,
G6,PSRI,6,0.3369,0.2835,0.4051,
G6,PSRI,7,0.3252,0.2840,0.3860,
G6,PSRI,8,0.3303,0.3051,0.3420,
G6,PSRI,9,0.3109,0.2637,0.3229,
G6,PSRI,10,0.1091,0.0711,0.1547,
G6,PSRI,11,0.0626,0.0539,0.0890,
G6,PSRI,12,0.0480,0.0428,0.0684,
G6,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
G6,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
G6,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
G6,CLEAR_PIXEL_COUNT,4,1.5000,0.7500,2.0000,1.0000
G6,CLEAR_PIXEL_COUNT,5,0.0000,0.0000,0.9948,0.0000
G6,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
G6,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
G6,CLEAR_PIXEL_COUNT,8,1.0000,0.0000,1.0000,
G6,CLEAR_PIXEL_COUNT,9,1.5000,1.0000,2.0000,
G6,CLEAR_PIXEL_COUNT,10,1.0000,1.0000,1.0000,
G6,CLEAR_PIXEL_COUNT,11,1.5000,1.0000,2.0000,
G6,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
