predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
G1,MNDWI,10,-0.5204,-0.5283,-0.5124,-0.5127
G1,MNDWI,11,-0.5187,-0.5317,-0.5058,-0.5023
G1,MNDWI,12,-0.5002,-0.5150,-0.4854,-0.5231
G1,MNDWI,13,-0.4991,-0.5064,-0.4918,-0.5121
G1,MNDWI,14,-0.5041,-0.5075,-0.5008,-0.5229
G1,MNDWI,15,-0.5217,-0.5217,-0.5217,-0.5165
G1,MNDWI,16,-0.5579,-0.5579,-0.5579,
G1,MNDWI,17,-0.5180,-0.5260,-0.5100,-0.4356
G1,MNDWI,18,-0.5298,-0.5298,-0.5298,-0.5584
G1,MNDWI,19,,,,
G1,MNDWI,20,-0.5076,-0.5076,-0.5076,
G1,MNDWI,21,,,,
G1,MNDWI,22,-0.5528,-0.5528,-0.5528,
G1,MNDWI,23,-0.6100,-0.6100,-0.6100,
G1,MNDWI,24,-0.6362,-0.6362,-0.6362,
G1,MNDWI,25,-0.6240,-0.6240,-0.6240,
G1,MNDWI,26,-0.6297,-0.6305,-0.6290,
G1,MNDWI,27,-0.6407,-0.6425,-0.6389,
G1,MNDWI,28,-0.6339,-0.6459,-0.6219,
G1,MNDWI,29,-0.6235,-0.6390,-0.6081,
G1,MNDWI,30,-0.3084,-0.3084,-0.3084,
G1,MNDWI,31,,,,
G1,MNDWI,32,-0.6201,-0.6291,-0.6112,
G1,MNDWI,33,-0.5578,-0.5578,-0.5578,
G1,MNDWI,34,-0.5673,-0.5673,-0.5673,
G1,MNDWI,35,-0.6056,-0.6056,-0.6056,
G1,MNDWI,36,-0.5559,-0.5653,-0.5465,
G1,MNDWI,37,-0.5372,-0.5434,-0.5311,
G1,MNDWI,38,-0.5398,-0.5398,-0.5398,
G1,MNDWI,39,-0.5064,-0.5241,-0.4887,
G1,MNDWI,40,-0.5022,-0.5022,-0.5022,
G1,MNDWI,41,-0.5111,-0.5111,-0.5111,
G1,MNDWI,42,-0.4964,-0.5078,-0.4851,
G1,MNDWI,43,-0.4705,-0.4843,-0.4568,
G1,MNDWI,44,-0.4918,-0.4936,-0.4900,
G1,MNDWI,45,-0.4460,-0.4529,-0.4391,
G1,MNDWI,46,-0.4839,-0.4857,-0.4821,
G1,MNDWI,47,-0.4944,-0.4980,-0.4908,
G1,MNDWI,48,-0.4993,-0.5007,-0.4979,
G1,MNDWI,49,-0.5156,-0.5211,-0.5100,
G1,MNDWI,50,-0.5170,-0.5179,-0.5160,
G1,MNDWI,51,-0.5025,-0.5053,-0.4997,
G1,MNDWI,52,-0.5179,-0.5197,-0.5162,
G1,GNDVI,1,0.7143,0.7052,0.7235,0.7577
G1,GNDVI,2,0.7181,0.7163,0.7200,0.7569
G1,GNDVI,3,0.7295,0.7254,0.7337,0.7374
G1,GNDVI,4,0.7190,0.7119,0.7261,0.6983
G1,GNDVI,5,0.7233,0.7229,0.7238,0.7386
G1,GNDVI,6,0.7161,0.7097,0.7224,0.7449
G1,GNDVI,7,0.7245,0.7237,0.7252,0.7439
G1,GNDVI,8,0.7186,0.7186,0.7186,0.7396
G1,GNDVI,9,0.7248,0.7136,0.7360,0.7285
G1,GNDVI,10,0.7286,0.7195,0.7377,0.7194
G1,GNDVI,11,0.7227,0.7071,0.7383,0.6985
G1,GNDVI,12,0.7015,0.6850,0.7181,0.7288
G1,GNDVI,13,0.6943,0.6834,0.7052,0.7294
G1,GNDVI,14,0.7008,0.6904,0.7112,0.7273
G1,GNDVI,15,0.7219,0.7219,0.7219,0.7217
G1,GNDVI,16,0.7891,0.7891,0.7891,
G1,GNDVI,17,0.7142,0.6932,0.7353,0.6125
G1,GNDVI,18,0.7008,0.7008,0.7008,0.7343
G1,GNDVI,19,,,,
G1,GNDVI,20,0.6985,0.6985,0.6985,
G1,GNDVI,21,,,,
G1,GNDVI,22,0.6468,0.6468,0.6468,
G1,GNDVI,23,0.6561,0.6561,0.6561,
G1,GNDVI,24,0.5791,0.5791,0.5791,
G1,GNDVI,25,0.6583,0.6583,0.6583,
G1,GNDVI,26,0.5578,0.5400,0.5755,
G1,GNDVI,27,0.5392,0.5305,0.5479,
G1,GNDVI,28,0.5300,0.5123,0.5478,
G1,GNDVI,29,0.5099,0.4879,0.5319,
G1,GNDVI,30,0.2841,0.2841,0.2841,
G1,GNDVI,31,,,,
G1,GNDVI,32,0.5077,0.5049,0.5104,
G1,GNDVI,33,0.4318,0.4318,0.4318,
G1,GNDVI,34,0.4261,0.4261,0.4261,
G1,GNDVI,35,0.5026,0.5026,0.5026,
G1,GNDVI,36,0.4337,0.4214,0.4459,
G1,GNDVI,37,0.4170,0.4128,0.4213,
G1,GNDVI,38,0.4037,0.4037,0.4037,
G1,GNDVI,39,0.3940,0.3853,0.4027,
G1,GNDVI,40,0.4357,0.4357,0.4357,
G1,GNDVI,41,0.4005,0.4005,0.4005,
G1,GNDVI,42,0.5097,0.4715,0.5480,
G1,GNDVI,43,0.5789,0.5687,0.5892,
G1,GNDVI,44,0.6214,0.5966,0.6462,
G1,GNDVI,45,0.6305,0.6063,0.6546,
G1,GNDVI,46,0.6880,0.6794,0.6967,
G1,GNDVI,47,0.7068,0.6994,0.7142,
G1,GNDVI,48,0.7262,0.7205,0.7318,
G1,GNDVI,49,0.7398,0.7380,0.7416,
G1,GNDVI,50,0.7482,0.7476,0.7489,
G1,GNDVI,51,0.7385,0.7359,0.7411,
G1,GNDVI,52,0.7462,0.7448,0.7476,
G1,EVI,1,0.5804,0.5427,0.6182,0.6801
G1,EVI,2,0.6007,0.5716,0.6299,0.6728
G1,EVI,3,0.5932,0.5798,0.6067,0.6702
G1,EVI,4,0.5886,0.5666,0.6106,0.5865
G1,EVI,5,0.5744,0.5586,0.5902,0.6192
G1,EVI,6,0.5616,0.5501,0.5731,0.5909
G1,EVI,7,0.5425,0.5303,0.5548,0.5775
G1,EVI,8,0.5819,0.5819,0.5819,0.5687
G1,EVI,9,0.5321,0.5277,0.5365,0.5389
G1,EVI,10,0.5280,0.5215,0.5344,0.5257
G1,EVI,11,0.5045,0.4989,0.5101,0.4939
G1,EVI,12,0.4790,0.4681,0.4899,0.5205
G1,EVI,13,0.4717,0.4597,0.4836,0.5230
G1,EVI,14,0.4835,0.4704,0.4966,0.5024
G1,EVI,15,0.4748,0.4748,0.4748,0.4976
G1,EVI,16,0.5457,0.5457,0.5457,
G1,EVI,17,0.4671,0.4463,0.4878,0.3364
G1,EVI,18,0.4127,0.4127,0.4127,0.4479
G1,EVI,19,,,,
G1,EVI,20,0.4028,0.4028,0.4028,
G1,EVI,21,,,,
G1,EVI,22,0.2743,0.2743,0.2743,
G1,EVI,23,0.2252,0.2252,0.2252,
G1,EVI,24,0.1420,0.1420,0.1420,
G1,EVI,25,0.1796,0.1796,0.1796,
G1,EVI,26,0.1357,0.1324,0.1391,
G1,EVI,27,0.1356,0.1334,0.1378,
G1,EVI,28,0.1392,0.1361,0.1423,
G1,EVI,29,0.1391,0.1390,0.1393,
G1,EVI,30,0.1502,0.1502,0.1502,
G1,EVI,31,,,,
G1,EVI,32,0.1463,0.1444,0.1483,
G1,EVI,33,0.1491,0.1491,0.1491,
G1,EVI,34,0.0791,0.0791,0.0791,
G1,EVI,35,0.1633,0.1633,0.1633,
G1,EVI,36,0.0912,0.0865,0.0959,
G1,EVI,37,0.0913,0.0879,0.0946,
G1,EVI,38,0.0869,0.0869,0.0869,
G1,EVI,39,0.0922,0.0888,0.0955,
G1,EVI,40,0.1302,0.1302,0.1302,
G1,EVI,41,0.1006,0.1006,0.1006,
G1,EVI,42,0.2143,0.1698,0.2588,
G1,EVI,43,0.3128,0.2879,0.3378,
G1,EVI,44,0.3616,0.3344,0.3888,
G1,EVI,45,0.4423,0.4079,0.4767,
G1,EVI,46,0.5225,0.5022,0.5428,
G1,EVI,47,0.5654,0.5507,0.5800,
G1,EVI,48,0.6230,0.6206,0.6253,
G1,EVI,49,0.6253,0.6156,0.6350,
G1,EVI,50,0.6595,0.6568,0.6623,
G1,EVI,51,0.6718,0.6582,0.6854,
G1,EVI,52,0.6632,0.6544,0.6720,
G1,SAVI,1,0.5316,0.5068,0.5565,0.6126
G1,SAVI,2,0.5415,0.5262,0.5567,0.6028
G1,SAVI,3,0.5445,0.5325,0.5565,0.5909
G1,SAVI,4,0.5329,0.5169,0.5490,0.5256
G1,SAVI,5,0.5289,0.5190,0.5388,0.5617
G1,SAVI,6,0.5170,0.5040,0.5301,0.5472
G1,SAVI,7,0.5062,0.4950,0.5174,0.5428
G1,SAVI,8,0.5275,0.5275,0.5275,0.5350
G1,SAVI,9,0.5010,0.4965,0.5056,0.5089
G1,SAVI,10,0.4953,0.4906,0.5000,0.4980
G1,SAVI,11,0.4798,0.4701,0.4895,0.4696
G1,SAVI,12,0.4554,0.4442,0.4666,0.4930
G1,SAVI,13,0.4485,0.4407,0.4564,0.4976
G1,SAVI,14,0.4603,0.4487,0.4719,0.4896
G1,SAVI,15,0.4661,0.4661,0.4661,0.4765
G1,SAVI,16,0.5226,0.5226,0.5226,
G1,SAVI,17,0.4566,0.4372,0.4760,0.3361
G1,SAVI,18,0.4150,0.4150,0.4150,0.4547
G1,SAVI,19,,,,
G1,SAVI,20,0.4188,0.4188,0.4188,
G1,SAVI,21,,,,
G1,SAVI,22,0.3071,0.3071,0.3071,
G1,SAVI,23,0.2656,0.2656,0.2656,
G1,SAVI,24,0.1634,0.1634,0.1634,
G1,SAVI,25,0.2126,0.2126,0.2126,
G1,SAVI,26,0.1552,0.1488,0.1615,
G1,SAVI,27,0.1544,0.1508,0.1581,
G1,SAVI,28,0.1587,0.1541,0.1633,
G1,SAVI,29,0.1554,0.1519,0.1588,
G1,SAVI,30,0.1287,0.1287,0.1287,
G1,SAVI,31,,,,
G1,SAVI,32,0.1610,0.1589,0.1631,
G1,SAVI,33,0.1551,0.1551,0.1551,
G1,SAVI,34,0.0884,0.0884,0.0884,
G1,SAVI,35,0.1761,0.1761,0.1761,
G1,SAVI,36,0.1020,0.0962,0.1078,
G1,SAVI,37,0.1012,0.0972,0.1051,
G1,SAVI,38,0.0961,0.0961,0.0961,
G1,SAVI,39,0.1008,0.0992,0.1024,
G1,SAVI,40,0.1405,0.1405,0.1405,
G1,SAVI,41,0.1106,0.1106,0.1106,
G1,SAVI,42,0.2272,0.1835,0.2709,
G1,SAVI,43,0.3198,0.3002,0.3394,
G1,SAVI,44,0.3659,0.3390,0.3927,
G1,SAVI,45,0.4308,0.4005,0.4611,
G1,SAVI,46,0.4967,0.4833,0.5100,
G1,SAVI,47,0.5291,0.5172,0.5411,
G1,SAVI,48,0.5715,0.5674,0.5755,
G1,SAVI,49,0.5797,0.5755,0.5839,
G1,SAVI,50,0.5961,0.5920,0.6003,
G1,SAVI,51,0.5956,0.5876,0.6036,
G1,SAVI,52,0.5960,0.5893,0.6027,
G1,MSAVI,1,0.5461,0.5130,0.5793,0.6569
G1,MSAVI,2,0.5578,0.5381,0.5774,0.6445
G1,MSAVI,3,0.5623,0.5463,0.5784,0.6231
G1,MSAVI,4,0.5467,0.5253,0.5681,0.5348
G1,MSAVI,5,0.5403,0.5275,0.5530,0.5854
G1,MSAVI,6,0.5253,0.5082,0.5424,0.5667
G1,MSAVI,7,0.5111,0.4968,0.5254,0.5601
G1,MSAVI,8,0.5382,0.5382,0.5382,0.5498
G1,MSAVI,9,0.5044,0.4982,0.5106,0.5147
G1,MSAVI,10,0.4958,0.4895,0.5021,0.4993
G1,MSAVI,11,0.4768,0.4639,0.4896,0.4639
G1,MSAVI,12,0.4454,0.4315,0.4593,0.4931
G1,MSAVI,13,0.4374,0.4274,0.4473,0.4995
G1,MSAVI,14,0.4533,0.4399,0.4666,0.4880
G1,MSAVI,15,0.4579,0.4579,0.4579,0.4732
