predio,band,month,historical_median,historical_p25,historical_p75,value_2026
E_SAZO,MSAVI,1,0.0555,0.0507,0.0584,0.0605
E_SAZO,MSAVI,2,0.0505,0.0482,0.0527,0.0545
E_SAZO,MSAVI,3,0.0458,0.0436,0.0478,0.0485
E_SAZO,MSAVI,4,0.0461,0.0427,0.0484,0.0448
E_SAZO,MSAVI,5,0.0390,0.0333,0.0393,0.0282
E_SAZO,MSAVI,6,0.0143,0.0136,0.0185,
E_SAZO,MSAVI,7,0.0127,0.0125,0.0137,
E_SAZO,MSAVI,8,0.0134,0.0134,0.0143,
E_SAZO,MSAVI,9,0.0080,0.0077,0.0088,
E_SAZO,MSAVI,10,0.0263,0.0117,0.0290,
E_SAZO,MSAVI,11,0.0512,0.0475,0.0569,
E_SAZO,MSAVI,12,0.0613,0.0602,0.0636,
E_SAZO,ARI,1,0.7343,0.6954,0.7485,0.7683
E_SAZO,ARI,2,0.8407,0.7823,0.8725,0.8692
E_SAZO,ARI,3,0.8828,0.8411,0.9496,0.9110
E_SAZO,ARI,4,1.0237,0.9358,1.1869,1.0536
E_SAZO,ARI,5,1.1276,1.1179,1.1478,1.1151
E_SAZO,ARI,6,1.3248,1.3181,1.4040,
E_SAZO,ARI,7,1.0853,0.8313,1.1115,
E_SAZO,ARI,8,0.8948,0.8247,0.9395,
E_SAZO,ARI,9,0.8190,0.7818,0.8553,
E_SAZO,ARI,10,0.7215,0.6949,0.7609,
E_SAZO,ARI,11,0.7221,0.6883,0.7550,
E_SAZO,ARI,12,0.7499,0.7242,0.7737,
E_SAZO,MARI,1,0.2667,0.2454,0.2719,0.3035
E_SAZO,MARI,2,0.2744,0.2553,0.3063,0.2999
E_SAZO,MARI,3,0.2680,0.2480,0.2935,0.2860
E_SAZO,MARI,4,0.2909,0.2631,0.3502,0.3054
E_SAZO,MARI,5,0.2842,0.2709,0.2917,0.2684
E_SAZO,MARI,6,0.2162,0.1946,0.2777,
E_SAZO,MARI,7,0.1455,0.1207,0.1651,
E_SAZO,MARI,8,0.1224,0.1044,0.1323,
E_SAZO,MARI,9,0.0930,0.0927,0.0967,
E_SAZO,MARI,10,0.1569,0.1094,0.1641,
E_SAZO,MARI,11,0.2423,0.2339,0.2543,
E_SAZO,MARI,12,0.2992,0.2867,0.3090,
E_SAZO,ARVI,1,0.0785,0.0754,0.0798,0.0810
E_SAZO,ARVI,2,0.0767,0.0759,0.0774,0.0793
E_SAZO,ARVI,3,0.0754,0.0715,0.0777,0.0763
E_SAZO,ARVI,4,0.0752,0.0704,0.0788,0.0739
E_SAZO,ARVI,5,0.0666,0.0590,0.0679,0.0488
E_SAZO,ARVI,6,0.0338,0.0336,0.0387,
E_SAZO,ARVI,7,0.0322,0.0309,0.0322,
E_SAZO,ARVI,8,0.0342,0.0342,0.0367,
E_SAZO,ARVI,9,0.0230,0.0218,0.0245,
E_SAZO,ARVI,10,0.0527,0.0297,0.0587,
E_SAZO,ARVI,11,0.0770,0.0745,0.0804,
E_SAZO,ARVI,12,0.0820,0.0819,0.0831,
E_SAZO,CHL_REDEDGE,1,0.2436,0.2265,0.2547,0.2440
E_SAZO,CHL_REDEDGE,2,0.2300,0.1896,0.2395,0.2327
E_SAZO,CHL_REDEDGE,3,0.2113,0.1808,0.2418,0.2045
E_SAZO,CHL_REDEDGE,4,0.1901,0.1677,0.2149,0.1554
E_SAZO,CHL_REDEDGE,5,0.1058,0.0794,0.1196,0.0517
E_SAZO,CHL_REDEDGE,6,0.0369,0.0360,0.0382,
E_SAZO,CHL_REDEDGE,7,0.0333,0.0326,0.0338,
E_SAZO,CHL_REDEDGE,8,0.0409,0.0401,0.0439,
E_SAZO,CHL_REDEDGE,9,0.0238,0.0228,0.0263,
E_SAZO,CHL_REDEDGE,10,0.0865,0.0321,0.1036,
E_SAZO,CHL_REDEDGE,11,0.2042,0.1731,0.2308,
E_SAZO,CHL_REDEDGE,12,0.2610,0.2476,0.2758,
E_SAZO,EVI2,1,0.0563,0.0517,0.0586,0.0607
E_SAZO,EVI2,2,0.0510,0.0495,0.0537,0.0548
E_SAZO,EVI2,3,0.0468,0.0455,0.0489,0.0495
E_SAZO,EVI2,4,0.0473,0.0444,0.0490,0.0461
E_SAZO,EVI2,5,0.0410,0.0357,0.0414,0.0312
E_SAZO,EVI2,6,0.0164,0.0157,0.0209,
E_SAZO,EVI2,7,0.0146,0.0143,0.0157,
