predio,band,month,historical_median,historical_p25,historical_p75,value_2026
G4,ARVI,1,0.8341,0.8323,0.8401,0.8488
G4,ARVI,2,0.8500,0.8127,0.8587,0.8308
G4,ARVI,3,0.8040,0.7481,0.8547,0.7938
G4,ARVI,4,0.8119,0.7535,0.8537,0.7251
G4,ARVI,5,0.7145,0.6115,0.7268,
G4,ARVI,6,0.4520,0.3925,0.5045,
G4,ARVI,7,0.3626,0.3436,0.3840,
G4,ARVI,8,0.3965,0.3173,0.4420,
G4,ARVI,9,0.1993,0.1739,0.2084,
G4,ARVI,10,0.4853,0.4047,0.6672,
G4,ARVI,11,0.8472,0.7942,0.8634,
G4,ARVI,12,0.8737,0.8702,0.8785,
G4,CHL_REDEDGE,1,2.7298,2.5907,3.1334,2.6819
G4,CHL_REDEDGE,2,2.6437,2.1877,2.9587,2.6831
G4,CHL_REDEDGE,3,2.5892,2.0212,3.1551,2.2926
G4,CHL_REDEDGE,4,2.3609,2.0953,2.7926,1.6475
G4,CHL_REDEDGE,5,1.2907,0.9591,1.4650,
G4,CHL_REDEDGE,6,0.4355,0.4243,0.5155,
G4,CHL_REDEDGE,7,0.4238,0.3743,0.4365,
G4,CHL_REDEDGE,8,0.4145,0.4062,0.5367,
G4,CHL_REDEDGE,9,0.2322,0.1979,0.2416,
G4,CHL_REDEDGE,10,0.8263,0.5387,1.4455,
G4,CHL_REDEDGE,11,2.5148,2.2768,2.7524,
G4,CHL_REDEDGE,12,3.1374,3.0451,3.2591,
G4,EVI2,1,0.6348,0.6284,0.6505,0.6545
G4,EVI2,2,0.6716,0.6109,0.6794,0.6150
G4,EVI2,3,0.5783,0.5128,0.6486,0.5502
G4,EVI2,4,0.5732,0.5369,0.6295,0.4891
G4,EVI2,5,0.4905,0.4080,0.4985,
G4,EVI2,6,0.2505,0.2458,0.3080,
G4,EVI2,7,0.1938,0.1795,0.2285,
G4,EVI2,8,0.2108,0.1386,0.2446,
G4,EVI2,9,0.0904,0.0869,0.0941,
G4,EVI2,10,0.2715,0.2228,0.4071,
G4,EVI2,11,0.6265,0.5626,0.6648,
G4,EVI2,12,0.7017,0.6966,0.7158,
G4,KNDVI,1,0.6003,0.5982,0.6068,0.6140
G4,KNDVI,2,0.6157,0.5790,0.6262,0.5991
G4,KNDVI,3,0.5654,0.5015,0.6216,0.5558
G4,KNDVI,4,0.5794,0.5122,0.6224,0.4841
G4,KNDVI,5,0.4756,0.3658,0.4867,
G4,KNDVI,6,0.1856,0.1499,0.2519,
G4,KNDVI,7,0.1284,0.1099,0.1470,
G4,KNDVI,8,0.1498,0.0900,0.1766,
G4,KNDVI,9,0.0378,0.0317,0.0431,
G4,KNDVI,10,0.2320,0.1653,0.4184,
G4,KNDVI,11,0.6153,0.5598,0.6341,
G4,KNDVI,12,0.6450,0.6396,0.6493,
G4,MCARI,1,0.1828,0.1686,0.2145,0.2175
G4,MCARI,2,0.2388,0.2064,0.2610,0.1602
G4,MCARI,3,0.1439,0.1297,0.1845,0.1471
G4,MCARI,4,0.1715,0.1507,0.2205,0.1279
G4,MCARI,5,0.1298,0.1038,0.1466,
G4,MCARI,6,0.0525,0.0360,0.0760,
G4,MCARI,7,0.0187,0.0180,0.0231,
G4,MCARI,8,0.0325,0.0130,0.0432,
G4,MCARI,9,0.0040,0.0031,0.0052,
G4,MCARI,10,0.0537,0.0411,0.0960,
G4,MCARI,11,0.2588,0.1944,0.2895,
G4,MCARI,12,0.2438,0.2370,0.3152,
G4,MSI,1,0.4500,0.4426,0.4547,0.4417
G4,MSI,2,0.4429,0.4325,0.4666,0.4513
G4,MSI,3,0.4723,0.4232,0.5176,0.4810
G4,MSI,4,0.4524,0.4013,0.4908,0.4932
G4,MSI,5,0.5028,0.4921,0.5780,
G4,MSI,6,0.8104,0.6992,0.8236,
G4,MSI,7,1.0570,1.0413,1.1372,
G4,MSI,8,1.1346,1.0605,1.1521,
G4,MSI,9,1.2832,1.2171,1.3170,
G4,MSI,10,0.7927,0.6153,0.9290,
G4,MSI,11,0.4455,0.4290,0.4895,
G4,MSI,12,0.4037,0.4025,0.4173,
G4,NDMISTRESS,1,0.3880,0.3808,0.3941,0.3960
G4,NDMISTRESS,2,0.3948,0.3663,0.4014,0.3805
G4,NDMISTRESS,3,0.3707,0.3305,0.4119,0.3598
G4,NDMISTRESS,4,0.3759,0.3495,0.4297,0.3415
G4,NDMISTRESS,5,0.3362,0.2770,0.3420,
G4,NDMISTRESS,6,0.1385,0.1277,0.2000,
G4,NDMISTRESS,7,-0.0095,-0.0363,-0.0065,
G4,NDMISTRESS,8,-0.0262,-0.0500,0.0117,
G4,NDMISTRESS,9,-0.0932,-0.1071,-0.0832,
G4,NDMISTRESS,10,0.1275,0.0535,0.2456,
G4,NDMISTRESS,11,0.3843,0.3413,0.3970,
G4,NDMISTRESS,12,0.4178,0.4150,0.4237,
G4,NDII,1,0.3801,0.3762,0.3871,0.3882
G4,NDII,2,0.3874,0.3643,0.3974,0.3790
G4,NDII,3,0.3603,0.3185,0.4076,0.3515
G4,NDII,4,0.3774,0.3428,0.4291,0.3410
G4,NDII,5,0.3313,0.2715,0.3412,
G4,NDII,6,0.1057,0.0994,0.1800,
G4,NDII,7,-0.0262,-0.0631,-0.0190,
G4,NDII,8,-0.0615,-0.0691,-0.0268,
G4,NDII,9,-0.1235,-0.1357,-0.0969,
G4,NDII,10,0.1178,0.0388,0.2401,
G4,NDII,11,0.3847,0.3442,0.4009,
G4,NDII,12,0.4257,0.4120,0.4269,
G4,NDCI,1,0.4783,0.4565,0.5123,0.5211
G4,NDCI,2,0.5324,0.4942,0.5520,0.4780
G4,NDCI,3,0.4366,0.3887,0.5097,0.4370
G4,NDCI,4,0.4765,0.4317,0.5439,0.3915
G4,NDCI,5,0.4034,0.3300,0.4105,
G4,NDCI,6,0.2190,0.1640,0.2680,
G4,NDCI,7,0.1246,0.1214,0.1377,
G4,NDCI,8,0.1597,0.1045,0.1817,
G4,NDCI,9,0.0617,0.0563,0.0635,
G4,NDCI,10,0.2183,0.1817,0.3370,
G4,NDCI,11,0.5583,0.4739,0.5815,
G4,NDCI,12,0.5561,0.5505,0.6010,
G4,PSSRB1,1,11.5461,11.2220,12.0860,12.5360
G4,PSSRB1,2,13.0301,9.9757,14.1501,11.2255
G4,PSSRB1,3,9.5743,6.8708,13.7349,8.8225
G4,PSSRB1,4,9.8956,8.9718,13.8595,6.8217
G4,PSSRB1,5,6.3585,4.7472,6.5827,
G4,PSSRB1,6,2.5547,2.2904,3.1195,
G4,PSSRB1,7,2.1415,1.9965,2.2540,
G4,PSSRB1,8,2.2776,1.8604,2.4767,
G4,PSSRB1,9,1.4835,1.4268,1.5202,
G4,PSSRB1,10,2.9189,2.3975,5.1928,
G4,PSSRB1,11,13.4138,9.7625,15.2614,
G4,PSSRB1,12,16.1219,15.3593,17.3486,
G4,SIPI1,1,1.0250,1.0183,1.0300,1.0198
G4,SIPI1,2,1.0206,1.0178,1.0381,1.0382
G4,SIPI1,3,1.0476,1.0297,1.0698,1.0575
G4,SIPI1,4,1.0573,1.0436,1.0819,1.1053
G4,SIPI1,5,1.1560,1.1344,1.2300,
G4,SIPI1,6,1.5048,1.4185,1.6384,
G4,SIPI1,7,1.6278,1.5946,1.6586,
G4,SIPI1,8,1.4659,1.3265,1.5357,
G4,SIPI1,9,2.2313,2.0964,2.3500,
G4,SIPI1,10,1.2707,1.1232,1.4464,
G4,SIPI1,11,1.0260,1.0152,1.0449,
G4,SIPI1,12,1.0120,1.0106,1.0129,
G4,LAI,1,2.3299,2.2613,2.5815,2.5275
G4,LAI,2,2.4976,2.1036,2.6520,2.2954
G4,LAI,3,2.2271,1.8257,2.6701,2.0575
G4,LAI,4,2.1232,1.9136,2.6073,1.6905
G4,LAI,5,1.5981,1.2303,1.6483,
G4,LAI,6,0.6856,0.6094,0.8414,
G4,LAI,7,0.3404,0.2897,0.4243,
G4,LAI,8,0.3466,0.2235,0.4959,
G4,LAI,9,0.0353,0.0310,0.0526,
G4,LAI,10,0.7026,0.4962,1.1927,
G4,LAI,11,2.1204,1.7946,2.3375,
G4,LAI,12,2.7598,2.6741,2.8343,
G4,LEAF_CHL,1,132.0680,124.2105,158.1162,138.5013
G4,LEAF_CHL,2,132.2963,108.2750,150.4927,130.8930
G4,LEAF_CHL,3,125.3609,94.7985,159.7951,109.9737
G4,LEAF_CHL,4,112.6339,101.0995,143.7403,77.8774
G4,LEAF_CHL,5,64.7639,47.9171,70.9751,
G4,LEAF_CHL,6,26.3895,24.0777,30.7683,
G4,LEAF_CHL,7,20.8694,18.2349,22.6254,
G4,LEAF_CHL,8,20.3736,16.2547,24.3455,
G4,LEAF_CHL,9,8.6360,7.4497,9.7471,
G4,LEAF_CHL,10,30.6504,22.1063,56.0791,
G4,LEAF_CHL,11,112.2378,96.0418,128.0774,
G4,LEAF_CHL,12,161.0945,154.7759,167.6295,
G4,CANOPY_CHL,1,222.7983,213.8147,237.9228,251.3209
G4,CANOPY_CHL,2,219.3813,209.8362,231.6940,254.0099
G4,CANOPY_CHL,3,195.8091,176.5328,204.7073,224.5012
G4,CANOPY_CHL,4,217.4237,207.3624,222.8846,140.8563
G4,CANOPY_CHL,5,106.7821,67.2083,120.5524,
G4,CANOPY_CHL,6,18.5424,15.2445,26.6589,
G4,CANOPY_CHL,7,7.9415,5.4018,9.7438,
G4,CANOPY_CHL,8,7.3151,4.0215,12.6486,
G4,CANOPY_CHL,9,0.6000,0.5464,0.7766,
G4,CANOPY_CHL,10,22.2628,11.7653,69.1730,
G4,CANOPY_CHL,11,221.2236,180.6760,230.3473,
G4,CANOPY_CHL,12,207.6635,198.0910,210.0537,
G4,FAPAR,1,0.7661,0.7553,0.7932,0.7911
G4,FAPAR,2,0.7879,0.7325,0.8007,0.7497
G4,FAPAR,3,0.7354,0.6745,0.7963,0.7089
G4,FAPAR,4,0.7197,0.6765,0.7815,0.6384
G4,FAPAR,5,0.6332,0.5313,0.6379,
G4,FAPAR,6,0.3612,0.3347,0.4334,
G4,FAPAR,7,0.1892,0.1632,0.2301,
G4,FAPAR,8,0.1911,0.1553,0.2634,
G4,FAPAR,9,0.0743,0.0687,0.0751,
G4,FAPAR,10,0.3578,0.2663,0.5291,
G4,FAPAR,11,0.7334,0.6726,0.7696,
G4,FAPAR,12,0.8187,0.8089,0.8260,
G4,FCOVER,1,0.7293,0.7103,0.7469,0.7511
G4,FCOVER,2,0.7578,0.6841,0.7678,0.6894
G4,FCOVER,3,0.6675,0.5856,0.7460,0.6259
G4,FCOVER,4,0.6460,0.5909,0.7256,0.5405
G4,FCOVER,5,0.5456,0.4310,0.5487,
G4,FCOVER,6,0.2089,0.1895,0.2905,
G4,FCOVER,7,0.1066,0.0953,0.1262,
G4,FCOVER,8,0.1180,0.1030,0.1766,
G4,FCOVER,9,0.0581,0.0568,0.0604,
G4,FCOVER,10,0.2690,0.1966,0.4238,
G4,FCOVER,11,0.6875,0.6058,0.7290,
G4,FCOVER,12,0.7859,0.7780,0.7931,
G4,PSRI,1,0.0188,0.0161,0.0312,0.0193
G4,PSRI,2,0.0195,0.0119,0.0422,0.0416
G4,PSRI,3,0.0393,0.0244,0.0581,0.0520
G4,PSRI,4,0.0474,0.0339,0.0687,0.0853
G4,PSRI,5,0.1253,0.1063,0.1730,
G4,PSRI,6,0.3410,0.3131,0.3595,
G4,PSRI,7,0.3845,0.3730,0.3878,
G4,PSRI,8,0.2923,0.2240,0.3021,
G4,PSRI,9,0.3710,0.3610,0.3829,
G4,PSRI,10,0.1728,0.1147,0.2311,
G4,PSRI,11,0.0329,0.0271,0.0386,
G4,PSRI,12,0.0176,0.0107,0.0195,
G4,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
G4,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
G4,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
G4,CLEAR_PIXEL_COUNT,4,1.4591,0.7500,2.0000,1.0000
G4,CLEAR_PIXEL_COUNT,5,0.0000,0.0000,0.7500,0.0000
G4,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
G4,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
G4,CLEAR_PIXEL_COUNT,8,1.0000,0.0000,1.0000,
G4,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,2.0000,
G4,CLEAR_PIXEL_COUNT,10,1.0000,1.0000,1.0000,
G4,CLEAR_PIXEL_COUNT,11,1.5000,1.0000,2.0000,
G4,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
