predio,band,month,historical_median,historical_p25,historical_p75,value_2026
NOG,MSAVI,9,0.2796,0.2572,0.3164,
NOG,MSAVI,10,0.4477,0.3712,0.4588,
NOG,MSAVI,11,0.4599,0.4498,0.4688,
NOG,MSAVI,12,0.4428,0.4291,0.4575,
NOG,ARI,1,6.4755,5.7412,6.9127,6.7655
NOG,ARI,2,8.0522,5.9936,9.2732,8.1480
NOG,ARI,3,8.8216,8.1759,9.4700,8.6415
NOG,ARI,4,11.1645,10.3541,11.7247,11.1580
NOG,ARI,5,10.6207,9.0021,10.7441,4.8581
NOG,ARI,6,9.5289,8.7052,10.1761,
NOG,ARI,7,8.0549,6.9991,8.6083,
NOG,ARI,8,7.2601,6.5251,7.5898,
NOG,ARI,9,7.0117,6.7656,7.2936,
NOG,ARI,10,8.2518,7.5122,8.7956,
NOG,ARI,11,7.2487,7.0819,7.5142,
NOG,ARI,12,6.8786,6.5063,7.3346,
NOG,MARI,1,1.9269,1.6485,2.0085,2.0217
NOG,MARI,2,1.8827,1.6656,2.2841,2.2094
NOG,MARI,3,1.9236,1.8603,2.0293,2.1059
NOG,MARI,4,2.2632,2.1633,2.5417,2.2563
NOG,MARI,5,2.0241,1.7255,2.1388,1.4323
NOG,MARI,6,1.7624,1.5002,1.8184,
NOG,MARI,7,1.4567,1.3325,1.5585,
NOG,MARI,8,1.3383,1.3334,1.5853,
NOG,MARI,9,1.5912,1.3731,1.6415,
NOG,MARI,10,2.5336,2.1778,2.6582,
NOG,MARI,11,2.3464,2.2936,2.5131,
NOG,MARI,12,2.1781,1.9975,2.3279,
NOG,ARVI,1,0.6537,0.6203,0.6855,0.6761
NOG,ARVI,2,0.6320,0.6238,0.6629,0.6751
NOG,ARVI,3,0.6507,0.6444,0.6521,0.6498
NOG,ARVI,4,0.6984,0.6833,0.6992,0.6408
NOG,ARVI,5,0.5715,0.5179,0.6167,0.5877
NOG,ARVI,6,0.4875,0.4859,0.5145,
NOG,ARVI,7,0.4883,0.4753,0.4916,
NOG,ARVI,8,0.5523,0.4825,0.5602,
NOG,ARVI,9,0.5496,0.4924,0.6015,
NOG,ARVI,10,0.7150,0.6328,0.7196,
NOG,ARVI,11,0.7206,0.7010,0.7306,
NOG,ARVI,12,0.7097,0.6891,0.7125,
NOG,CHL_REDEDGE,1,1.7324,1.6318,1.8110,1.7890
NOG,CHL_REDEDGE,2,1.5233,1.4326,1.5929,1.6497
NOG,CHL_REDEDGE,3,1.4753,1.4115,1.5102,1.3873
NOG,CHL_REDEDGE,4,1.5215,1.4650,1.6750,1.1478
NOG,CHL_REDEDGE,5,0.9112,0.7933,1.0926,1.0445
NOG,CHL_REDEDGE,6,0.7287,0.6877,0.7599,
NOG,CHL_REDEDGE,7,0.7363,0.6942,0.7819,
NOG,CHL_REDEDGE,8,0.9264,0.8057,0.9910,
NOG,CHL_REDEDGE,9,0.9397,0.8619,1.0912,
NOG,CHL_REDEDGE,10,1.8676,1.1702,2.0622,
NOG,CHL_REDEDGE,11,2.0588,1.9893,2.2428,
NOG,CHL_REDEDGE,12,1.9872,1.9128,2.1088,
NOG,EVI2,1,0.4090,0.3890,0.4167,0.4247
NOG,EVI2,2,0.3763,0.3547,0.3812,0.4053
NOG,EVI2,3,0.3382,0.3283,0.3422,0.3619
NOG,EVI2,4,0.3516,0.3375,0.3653,0.3311
NOG,EVI2,5,0.2931,0.2722,0.3167,0.4058
NOG,EVI2,6,0.2390,0.2339,0.2474,
NOG,EVI2,7,0.2502,0.2438,0.2540,
NOG,EVI2,8,0.2916,0.2601,0.2963,
NOG,EVI2,9,0.3041,0.2825,0.3408,
NOG,EVI2,10,0.4557,0.3915,0.4664,
NOG,EVI2,11,0.4721,0.4649,0.4792,
NOG,EVI2,12,0.4562,0.4477,0.4697,
NOG,KNDVI,1,0.3941,0.3540,0.4276,0.4168
NOG,KNDVI,2,0.3662,0.3586,0.4004,0.4187
NOG,KNDVI,3,0.3872,0.3836,0.3904,0.3942
NOG,KNDVI,4,0.4475,0.4250,0.4488,0.3884
NOG,KNDVI,5,0.3150,0.2646,0.3607,0.3281
NOG,KNDVI,6,0.2277,0.2251,0.2487,
NOG,KNDVI,7,0.2287,0.2178,0.2370,
NOG,KNDVI,8,0.2923,0.2281,0.2940,
NOG,KNDVI,9,0.2869,0.2464,0.3445,
NOG,KNDVI,10,0.4635,0.3756,0.4702,
NOG,KNDVI,11,0.4693,0.4496,0.4806,
NOG,KNDVI,12,0.4533,0.4322,0.4643,
NOG,MCARI,1,0.0691,0.0598,0.0720,0.0867
NOG,MCARI,2,0.0631,0.0599,0.0865,0.0899
NOG,MCARI,3,0.0636,0.0603,0.0707,0.0889
NOG,MCARI,4,0.0767,0.0749,0.0953,0.0998
NOG,MCARI,5,0.0630,0.0548,0.0714,0.0861
NOG,MCARI,6,0.0437,0.0359,0.0522,
NOG,MCARI,7,0.0390,0.0366,0.0433,
NOG,MCARI,8,0.0455,0.0403,0.0558,
NOG,MCARI,9,0.0619,0.0530,0.0649,
NOG,MCARI,10,0.1297,0.1107,0.1397,
NOG,MCARI,11,0.1041,0.0980,0.1164,
NOG,MCARI,12,0.0871,0.0848,0.1018,
NOG,MSI,1,0.6152,0.6069,0.6407,0.6288
NOG,MSI,2,0.6317,0.6234,0.6608,0.6350
NOG,MSI,3,0.6721,0.6620,0.6767,0.6605
NOG,MSI,4,0.6449,0.6190,0.6546,0.6745
NOG,MSI,5,0.7899,0.7375,0.8920,0.6577
NOG,MSI,6,1.0520,1.0509,1.0934,
NOG,MSI,7,1.0580,1.0477,1.0710,
NOG,MSI,8,0.9487,0.9095,1.0588,
NOG,MSI,9,0.8931,0.8181,0.9601,
NOG,MSI,10,0.6240,0.5933,0.7567,
NOG,MSI,11,0.5625,0.5598,0.5860,
NOG,MSI,12,0.5819,0.5743,0.5934,
NOG,NDMISTRESS,1,0.2667,0.2540,0.2787,0.2598
NOG,NDMISTRESS,2,0.2570,0.2367,0.2647,0.2492
NOG,NDMISTRESS,3,0.2240,0.2211,0.2345,0.2330
NOG,NDMISTRESS,4,0.2437,0.2403,0.2551,0.2155
NOG,NDMISTRESS,5,0.1380,0.0857,0.1741,0.2181
NOG,NDMISTRESS,6,0.0027,-0.0091,0.0272,
NOG,NDMISTRESS,7,-0.0058,-0.0069,0.0040,
NOG,NDMISTRESS,8,0.0445,0.0102,0.0764,
NOG,NDMISTRESS,9,0.0885,0.0336,0.1186,
NOG,NDMISTRESS,10,0.2550,0.1575,0.2740,
NOG,NDMISTRESS,11,0.2986,0.2857,0.3054,
NOG,NDMISTRESS,12,0.2870,0.2824,0.2942,
NOG,NDII,1,0.2420,0.2248,0.2500,0.2339
NOG,NDII,2,0.2284,0.2101,0.2358,0.2287
NOG,NDII,3,0.2000,0.1970,0.2061,0.2102
NOG,NDII,4,0.2200,0.2141,0.2412,0.2015
NOG,NDII,5,0.1225,0.0677,0.1569,0.2071
NOG,NDII,6,-0.0161,-0.0359,-0.0147,
NOG,NDII,7,-0.0206,-0.0241,-0.0147,
NOG,NDII,8,0.0319,-0.0185,0.0523,
NOG,NDII,9,0.0659,0.0297,0.1051,
NOG,NDII,10,0.2414,0.1430,0.2635,
NOG,NDII,11,0.2867,0.2702,0.2891,
NOG,NDII,12,0.2717,0.2616,0.2757,
NOG,NDCI,1,0.2615,0.2392,0.2966,0.3102
NOG,NDCI,2,0.2726,0.2462,0.3163,0.3266
NOG,NDCI,3,0.2981,0.2844,0.3054,0.3241
NOG,NDCI,4,0.3402,0.3341,0.3701,0.3487
NOG,NDCI,5,0.2771,0.2388,0.3053,0.2635
NOG,NDCI,6,0.2225,0.1929,0.2252,
NOG,NDCI,7,0.2001,0.1841,0.2065,
NOG,NDCI,8,0.2238,0.1910,0.2431,
NOG,NDCI,9,0.2536,0.2186,0.2667,
NOG,NDCI,10,0.3666,0.3422,0.3772,
NOG,NDCI,11,0.3478,0.3391,0.3679,
NOG,NDCI,12,0.3232,0.3126,0.3443,
NOG,PSSRB1,1,5.5188,4.6527,5.9414,6.0926
NOG,PSSRB1,2,4.7244,4.6548,5.3216,6.0632
NOG,PSSRB1,3,4.9920,4.9461,5.1426,5.4694
NOG,PSSRB1,4,6.3850,5.8658,6.4764,5.3762
NOG,PSSRB1,5,3.8388,3.3768,4.5174,3.8961
NOG,PSSRB1,6,3.0727,2.9391,3.2068,
NOG,PSSRB1,7,2.9656,2.8699,3.0476,
NOG,PSSRB1,8,3.5329,3.0082,3.5697,
NOG,PSSRB1,9,3.6541,3.1867,4.1967,
NOG,PSSRB1,10,8.8363,5.4693,9.0552,
NOG,PSSRB1,11,8.1727,7.3984,8.7441,
NOG,PSSRB1,12,7.1268,6.3211,7.5385,
NOG,SIPI1,1,1.1603,1.1531,1.1990,1.1624
