predio,band,month,historical_median,historical_p25,historical_p75,value_2026
V_FERNANDEZ,SAVI,3,0.0292,0.0282,0.0304,0.0392
V_FERNANDEZ,SAVI,4,0.0253,0.0234,0.0303,0.0351
V_FERNANDEZ,SAVI,5,0.0205,0.0201,0.0255,0.0244
V_FERNANDEZ,SAVI,6,0.0134,0.0131,0.0138,
V_FERNANDEZ,SAVI,7,0.0152,0.0146,0.0172,
V_FERNANDEZ,SAVI,8,0.0217,0.0190,0.0265,
V_FERNANDEZ,SAVI,9,0.0210,0.0140,0.0367,
V_FERNANDEZ,SAVI,10,0.0198,0.0153,0.0212,
V_FERNANDEZ,SAVI,11,0.0328,0.0290,0.0345,
V_FERNANDEZ,SAVI,12,0.0432,0.0389,0.0473,
V_FERNANDEZ,MSAVI,1,0.0372,0.0356,0.0380,0.0513
V_FERNANDEZ,MSAVI,2,0.0351,0.0282,0.0378,0.0456
V_FERNANDEZ,MSAVI,3,0.0261,0.0250,0.0272,0.0375
V_FERNANDEZ,MSAVI,4,0.0223,0.0203,0.0271,0.0330
V_FERNANDEZ,MSAVI,5,0.0174,0.0172,0.0223,0.0220
V_FERNANDEZ,MSAVI,6,0.0107,0.0105,0.0111,
V_FERNANDEZ,MSAVI,7,0.0125,0.0122,0.0145,
V_FERNANDEZ,MSAVI,8,0.0196,0.0165,0.0247,
V_FERNANDEZ,MSAVI,9,0.0189,0.0118,0.0365,
V_FERNANDEZ,MSAVI,10,0.0175,0.0132,0.0186,
V_FERNANDEZ,MSAVI,11,0.0303,0.0265,0.0320,
V_FERNANDEZ,MSAVI,12,0.0420,0.0368,0.0472,
V_FERNANDEZ,ARI,1,0.5766,0.5418,0.6578,0.7395
V_FERNANDEZ,ARI,2,0.7177,0.6176,0.7568,0.8640
V_FERNANDEZ,ARI,3,0.7324,0.6654,0.8132,0.8712
V_FERNANDEZ,ARI,4,0.9854,0.8293,1.0859,0.9513
V_FERNANDEZ,ARI,5,0.9406,0.9400,1.1048,0.8000
V_FERNANDEZ,ARI,6,1.1684,1.1056,1.4708,
V_FERNANDEZ,ARI,7,0.8356,0.7243,0.9543,
V_FERNANDEZ,ARI,8,0.6794,0.4309,0.7019,
V_FERNANDEZ,ARI,9,0.5961,0.5875,0.6368,
V_FERNANDEZ,ARI,10,0.5306,0.4870,0.5597,
V_FERNANDEZ,ARI,11,0.5449,0.4978,0.5742,
V_FERNANDEZ,ARI,12,0.5753,0.5467,0.6527,
V_FERNANDEZ,MARI,1,0.1651,0.1634,0.1727,0.2515
V_FERNANDEZ,MARI,2,0.1767,0.1738,0.1812,0.2571
V_FERNANDEZ,MARI,3,0.1582,0.1379,0.1736,0.2294
V_FERNANDEZ,MARI,4,0.1828,0.1649,0.1973,0.2187
V_FERNANDEZ,MARI,5,0.1760,0.1649,0.2030,0.1838
V_FERNANDEZ,MARI,6,0.1542,0.1245,0.1649,
V_FERNANDEZ,MARI,7,0.1173,0.1005,0.1195,
