predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
V_SIEBENTHAL2,NDVI,1,0.4549,0.4494,0.4603,0.4132
V_SIEBENTHAL2,NDVI,2,0.4628,0.4589,0.4667,0.4155
V_SIEBENTHAL2,NDVI,3,0.4553,0.4372,0.4734,0.4244
V_SIEBENTHAL2,NDVI,4,0.4631,0.4476,0.4786,0.4019
V_SIEBENTHAL2,NDVI,5,0.4694,0.4606,0.4783,0.4024
V_SIEBENTHAL2,NDVI,6,0.4593,0.4562,0.4624,0.4147
V_SIEBENTHAL2,NDVI,7,0.4440,0.4353,0.4527,0.4130
V_SIEBENTHAL2,NDVI,8,0.4001,0.4001,0.4001,0.4209
V_SIEBENTHAL2,NDVI,9,0.4394,0.4188,0.4600,0.4076
V_SIEBENTHAL2,NDVI,10,0.4649,0.4481,0.4818,0.4127
V_SIEBENTHAL2,NDVI,11,0.4759,0.4631,0.4888,0.4228
V_SIEBENTHAL2,NDVI,12,0.4841,0.4745,0.4937,0.4391
V_SIEBENTHAL2,NDVI,13,0.4757,0.4623,0.4892,0.4643
V_SIEBENTHAL2,NDVI,14,0.5044,0.5034,0.5053,0.4521
V_SIEBENTHAL2,NDVI,15,0.4993,0.4993,0.4993,0.4467
V_SIEBENTHAL2,NDVI,16,0.4799,0.4799,0.4799,0.4500
V_SIEBENTHAL2,NDVI,17,0.4559,0.4479,0.4638,0.4241
V_SIEBENTHAL2,NDVI,18,0.4669,0.4669,0.4669,0.4122
V_SIEBENTHAL2,NDVI,19,0.4100,0.4100,0.4100,0.3998
V_SIEBENTHAL2,NDVI,20,0.4383,0.4221,0.4545,0.3940
V_SIEBENTHAL2,NDVI,21,,,,0.3681
V_SIEBENTHAL2,NDVI,22,0.4965,0.4909,0.5020,0.3093
V_SIEBENTHAL2,NDVI,23,0.4329,0.4329,0.4329,
V_SIEBENTHAL2,NDVI,24,0.5660,0.5660,0.5660,0.2798
V_SIEBENTHAL2,NDVI,25,0.4110,0.4110,0.4110,0.3001
V_SIEBENTHAL2,NDVI,26,0.4931,0.4413,0.5450,0.2857
V_SIEBENTHAL2,NDVI,27,0.5085,0.4570,0.5600,0.2844
V_SIEBENTHAL2,NDVI,28,0.4933,0.4639,0.5227,0.2588
V_SIEBENTHAL2,NDVI,29,0.4942,0.4669,0.5214,
V_SIEBENTHAL2,NDVI,30,0.4816,0.4816,0.4816,
V_SIEBENTHAL2,NDVI,31,,,,
V_SIEBENTHAL2,NDVI,32,0.5500,0.5421,0.5578,
V_SIEBENTHAL2,NDVI,33,,,,0.3310
V_SIEBENTHAL2,NDVI,34,0.5144,0.4918,0.5370,0.3249
V_SIEBENTHAL2,NDVI,35,0.6442,0.6442,0.6442,
V_SIEBENTHAL2,NDVI,36,0.5190,0.4835,0.5544,
V_SIEBENTHAL2,NDVI,37,0.4495,0.4243,0.4747,
V_SIEBENTHAL2,NDVI,38,0.3713,0.3526,0.3899,
V_SIEBENTHAL2,NDVI,39,0.3873,0.3854,0.3893,
V_SIEBENTHAL2,NDVI,40,0.4003,0.4003,0.4003,
V_SIEBENTHAL2,NDVI,41,0.4194,0.4194,0.4194,
V_SIEBENTHAL2,NDVI,42,0.4198,0.4153,0.4243,
V_SIEBENTHAL2,NDVI,43,0.4461,0.4418,0.4504,
V_SIEBENTHAL2,NDVI,44,0.4622,0.4622,0.4622,
V_SIEBENTHAL2,NDVI,45,0.4594,0.4550,0.4637,
