predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
J_CONTRERAS,NDMI,30,-0.0181,-0.0181,-0.0181,
J_CONTRERAS,NDMI,31,,,,
J_CONTRERAS,NDMI,32,0.0141,-0.0218,0.0499,
J_CONTRERAS,NDMI,33,-0.0237,-0.0237,-0.0237,
J_CONTRERAS,NDMI,34,-0.0665,-0.0665,-0.0665,
J_CONTRERAS,NDMI,35,-0.0704,-0.0704,-0.0704,
J_CONTRERAS,NDMI,36,-0.1214,-0.1352,-0.1076,
J_CONTRERAS,NDMI,37,-0.1161,-0.1267,-0.1055,
J_CONTRERAS,NDMI,38,-0.1303,-0.1319,-0.1286,
J_CONTRERAS,NDMI,39,-0.1066,-0.1117,-0.1015,
J_CONTRERAS,NDMI,40,-0.0663,-0.0663,-0.0663,
J_CONTRERAS,NDMI,41,-0.0167,-0.0167,-0.0167,
J_CONTRERAS,NDMI,42,0.0716,0.0636,0.0795,
J_CONTRERAS,NDMI,43,0.1996,0.1724,0.2267,
J_CONTRERAS,NDMI,44,0.2510,0.2409,0.2611,
J_CONTRERAS,NDMI,45,0.3250,0.3208,0.3292,
J_CONTRERAS,NDMI,46,0.3628,0.3529,0.3727,
J_CONTRERAS,NDMI,47,0.3865,0.3826,0.3905,
J_CONTRERAS,NDMI,48,0.4093,0.4074,0.4111,
J_CONTRERAS,NDMI,49,0.4123,0.4074,0.4171,
J_CONTRERAS,NDMI,50,0.4296,0.4259,0.4333,
J_CONTRERAS,NDMI,51,0.4183,0.4141,0.4224,
J_CONTRERAS,NDMI,52,0.4140,0.4095,0.4184,
J_CONTRERAS,NDWI,1,-0.7384,-0.7483,-0.7285,-0.7828
J_CONTRERAS,NDWI,2,-0.7384,-0.7402,-0.7365,-0.7771
J_CONTRERAS,NDWI,3,-0.7464,-0.7536,-0.7392,-0.7181
J_CONTRERAS,NDWI,4,-0.7348,-0.7438,-0.7258,-0.7217
J_CONTRERAS,NDWI,5,-0.7393,-0.7419,-0.7366,-0.7616
J_CONTRERAS,NDWI,6,-0.7387,-0.7437,-0.7337,-0.7622
J_CONTRERAS,NDWI,7,-0.7453,-0.7483,-0.7423,-0.7567
J_CONTRERAS,NDWI,8,,,,-0.7607
J_CONTRERAS,NDWI,9,-0.7463,-0.7587,-0.7339,-0.7468
J_CONTRERAS,NDWI,10,-0.7502,-0.7635,-0.7369,-0.7364
J_CONTRERAS,NDWI,11,-0.7414,-0.7606,-0.7222,-0.7099
J_CONTRERAS,NDWI,12,-0.7285,-0.7470,-0.7100,-0.7391
J_CONTRERAS,NDWI,13,-0.7157,-0.7314,-0.7000,-0.7368
