predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
V_SIEBENTHAL,NDMI,22,-0.0119,-0.0127,-0.0111,-0.0088
V_SIEBENTHAL,NDMI,23,-0.0208,-0.0208,-0.0208,
V_SIEBENTHAL,NDMI,24,-0.0234,-0.0234,-0.0234,-0.0122
V_SIEBENTHAL,NDMI,25,-0.0131,-0.0131,-0.0131,
V_SIEBENTHAL,NDMI,26,-0.0225,-0.0234,-0.0216,
V_SIEBENTHAL,NDMI,27,-0.0245,-0.0246,-0.0243,
V_SIEBENTHAL,NDMI,28,-0.0211,-0.0217,-0.0204,
V_SIEBENTHAL,NDMI,29,-0.0222,-0.0228,-0.0217,
V_SIEBENTHAL,NDMI,30,-0.0136,-0.0136,-0.0136,
V_SIEBENTHAL,NDMI,31,,,,
V_SIEBENTHAL,NDMI,32,-0.0019,-0.0027,-0.0011,
V_SIEBENTHAL,NDMI,33,,,,
V_SIEBENTHAL,NDMI,34,-0.0074,-0.0132,-0.0016,
V_SIEBENTHAL,NDMI,35,0.0055,0.0055,0.0055,
V_SIEBENTHAL,NDMI,36,-0.0141,-0.0186,-0.0095,
V_SIEBENTHAL,NDMI,37,-0.0182,-0.0195,-0.0169,
V_SIEBENTHAL,NDMI,38,-0.0257,-0.0273,-0.0240,
V_SIEBENTHAL,NDMI,39,-0.0213,-0.0217,-0.0209,
V_SIEBENTHAL,NDMI,40,-0.0201,-0.0201,-0.0201,
V_SIEBENTHAL,NDMI,41,-0.0202,-0.0202,-0.0202,
V_SIEBENTHAL,NDMI,42,-0.0142,-0.0168,-0.0117,
V_SIEBENTHAL,NDMI,43,-0.0100,-0.0107,-0.0093,
V_SIEBENTHAL,NDMI,44,-0.0072,-0.0072,-0.0072,
V_SIEBENTHAL,NDMI,45,-0.0093,-0.0101,-0.0084,
V_SIEBENTHAL,NDMI,46,-0.0069,-0.0075,-0.0063,
V_SIEBENTHAL,NDMI,47,-0.0052,-0.0058,-0.0045,
V_SIEBENTHAL,NDMI,48,-0.0024,-0.0039,-0.0009,
V_SIEBENTHAL,NDMI,49,-0.0023,-0.0055,0.0010,
V_SIEBENTHAL,NDMI,50,-0.0006,-0.0040,0.0029,
V_SIEBENTHAL,NDMI,51,-0.0007,-0.0050,0.0037,
V_SIEBENTHAL,NDMI,52,-0.0052,-0.0076,-0.0028,
V_SIEBENTHAL,NDWI,1,-0.0563,-0.0570,-0.0557,-0.0508
V_SIEBENTHAL,NDWI,2,-0.0567,-0.0571,-0.0563,-0.0513
V_SIEBENTHAL,NDWI,3,-0.0562,-0.0571,-0.0552,-0.0506
V_SIEBENTHAL,NDWI,4,-0.0540,-0.0545,-0.0535,-0.0474
V_SIEBENTHAL,NDWI,5,-0.0555,-0.0557,-0.0554,-0.0499
V_SIEBENTHAL,NDWI,6,-0.0564,-0.0566,-0.0563,-0.0520
V_SIEBENTHAL,NDWI,7,-0.0572,-0.0572,-0.0572,-0.0517
V_SIEBENTHAL,NDWI,8,-0.0563,-0.0563,-0.0563,-0.0515
V_SIEBENTHAL,NDWI,9,-0.0575,-0.0586,-0.0564,-0.0507
V_SIEBENTHAL,NDWI,10,-0.0579,-0.0590,-0.0569,-0.0511
V_SIEBENTHAL,NDWI,11,-0.0555,-0.0569,-0.0540,-0.0507
V_SIEBENTHAL,NDWI,12,-0.0536,-0.0537,-0.0535,-0.0520
V_SIEBENTHAL,NDWI,13,-0.0508,-0.0511,-0.0504,-0.0533
V_SIEBENTHAL,NDWI,14,-0.0563,-0.0569,-0.0556,-0.0525
V_SIEBENTHAL,NDWI,15,-0.0581,-0.0581,-0.0581,-0.0531
V_SIEBENTHAL,NDWI,16,-0.0592,-0.0592,-0.0592,-0.0407
V_SIEBENTHAL,NDWI,17,-0.0559,-0.0560,-0.0559,-0.0521
V_SIEBENTHAL,NDWI,18,-0.0563,-0.0563,-0.0563,-0.0557
V_SIEBENTHAL,NDWI,19,-0.0493,-0.0493,-0.0493,-0.0564
V_SIEBENTHAL,NDWI,20,-0.0555,-0.0563,-0.0547,-0.0518
V_SIEBENTHAL,NDWI,21,,,,-0.0485
V_SIEBENTHAL,NDWI,22,-0.0664,-0.0711,-0.0617,-0.0378
V_SIEBENTHAL,NDWI,23,-0.0513,-0.0513,-0.0513,
V_SIEBENTHAL,NDWI,24,-0.0557,-0.0557,-0.0557,-0.0446
V_SIEBENTHAL,NDWI,25,-0.0479,-0.0479,-0.0479,
V_SIEBENTHAL,NDWI,26,-0.0479,-0.0498,-0.0460,
V_SIEBENTHAL,NDWI,27,-0.0504,-0.0521,-0.0488,
V_SIEBENTHAL,NDWI,28,-0.0488,-0.0502,-0.0473,
V_SIEBENTHAL,NDWI,29,-0.0524,-0.0533,-0.0515,
V_SIEBENTHAL,NDWI,30,-0.0419,-0.0419,-0.0419,
V_SIEBENTHAL,NDWI,31,,,,
V_SIEBENTHAL,NDWI,32,-0.0508,-0.0539,-0.0478,
V_SIEBENTHAL,NDWI,33,,,,
V_SIEBENTHAL,NDWI,34,-0.0530,-0.0535,-0.0526,
V_SIEBENTHAL,NDWI,35,-0.0611,-0.0611,-0.0611,
V_SIEBENTHAL,NDWI,36,-0.0496,-0.0509,-0.0483,
V_SIEBENTHAL,NDWI,37,-0.0457,-0.0475,-0.0438,
V_SIEBENTHAL,NDWI,38,-0.0449,-0.0450,-0.0448,
V_SIEBENTHAL,NDWI,39,-0.0428,-0.0428,-0.0428,
V_SIEBENTHAL,NDWI,40,-0.0477,-0.0477,-0.0477,
V_SIEBENTHAL,NDWI,41,-0.0454,-0.0454,-0.0454,
V_SIEBENTHAL,NDWI,42,-0.0491,-0.0502,-0.0479,
V_SIEBENTHAL,NDWI,43,-0.0526,-0.0529,-0.0524,
V_SIEBENTHAL,NDWI,44,-0.0531,-0.0531,-0.0531,
V_SIEBENTHAL,NDWI,45,-0.0503,-0.0509,-0.0496,
V_SIEBENTHAL,NDWI,46,-0.0526,-0.0526,-0.0526,
V_SIEBENTHAL,NDWI,47,-0.0542,-0.0546,-0.0538,
V_SIEBENTHAL,NDWI,48,-0.0544,-0.0554,-0.0534,
V_SIEBENTHAL,NDWI,49,-0.0552,-0.0566,-0.0538,
