predio,band,month,historical_median,historical_p25,historical_p75,value_2026
G5,MNDWI,7,-0.6276,-0.6468,-0.6221,
G5,MNDWI,8,-0.5861,-0.5861,-0.5843,
G5,MNDWI,9,-0.5324,-0.5572,-0.5280,
G5,MNDWI,10,-0.5329,-0.5368,-0.5170,
G5,MNDWI,11,-0.5105,-0.5210,-0.5034,
G5,MNDWI,12,-0.5043,-0.5136,-0.4963,
G5,GNDVI,1,0.7732,0.7622,0.7838,0.7970
G5,GNDVI,2,0.7596,0.7422,0.7661,0.7772
G5,GNDVI,3,0.7191,0.6892,0.7432,0.7217
G5,GNDVI,4,0.7108,0.7061,0.7402,0.6576
G5,GNDVI,5,0.6284,0.6241,0.6570,0.6046
G5,GNDVI,6,0.6356,0.6339,0.6372,
G5,GNDVI,7,0.5748,0.5625,0.5968,
G5,GNDVI,8,0.4985,0.4780,0.5173,
G5,GNDVI,9,0.4272,0.4207,0.4479,
G5,GNDVI,10,0.6579,0.5524,0.6949,
G5,GNDVI,11,0.7781,0.7675,0.7860,
G5,GNDVI,12,0.7985,0.7946,0.8025,
G5,EVI,1,0.7208,0.7118,0.7265,0.8116
G5,EVI,2,0.6303,0.6131,0.6774,0.6886
G5,EVI,3,0.5550,0.5231,0.5705,0.5854
G5,EVI,4,0.5179,0.5035,0.5486,0.4691
G5,EVI,5,0.3062,0.2579,0.3724,0.3229
G5,EVI,6,0.1916,0.1842,0.1987,
G5,EVI,7,0.1704,0.1677,0.1880,
G5,EVI,8,0.1505,0.1342,0.1845,
G5,EVI,9,0.1025,0.0951,0.1319,
G5,EVI,10,0.4020,0.2383,0.4509,
G5,EVI,11,0.7531,0.6792,0.7728,
G5,EVI,12,0.8069,0.7952,0.8278,
G5,SAVI,1,0.6346,0.6208,0.6425,0.6936
G5,SAVI,2,0.5766,0.5595,0.6003,0.6235
G5,SAVI,3,0.5139,0.4861,0.5349,0.5410
G5,SAVI,4,0.4949,0.4806,0.5235,0.4536
G5,SAVI,5,0.3446,0.2961,0.3915,0.3461
G5,SAVI,6,0.2286,0.2197,0.2324,
G5,SAVI,7,0.1920,0.1907,0.2157,
G5,SAVI,8,0.1635,0.1433,0.2059,
G5,SAVI,9,0.1157,0.1057,0.1401,
G5,SAVI,10,0.3965,0.2533,0.4483,
G5,SAVI,11,0.6619,0.6171,0.6822,
G5,SAVI,12,0.7033,0.6928,0.7099,
G5,MSAVI,1,0.6863,0.6670,0.7005,0.7618
G5,MSAVI,2,0.6056,0.5802,0.6371,0.6709
G5,MSAVI,3,0.5190,0.4830,0.5479,0.5543
G5,MSAVI,4,0.4940,0.4790,0.5316,0.4470
G5,MSAVI,5,0.3251,0.2760,0.3745,0.3247
G5,MSAVI,6,0.2035,0.1944,0.2097,
G5,MSAVI,7,0.1649,0.1634,0.1904,
G5,MSAVI,8,0.1372,0.1197,0.1775,
G5,MSAVI,9,0.0948,0.0847,0.1178,
G5,MSAVI,10,0.3721,0.2213,0.4342,
G5,MSAVI,11,0.7339,0.6664,0.7619,
G5,MSAVI,12,0.7850,0.7727,0.7961,
G5,ARI,1,7.5179,7.2028,7.7897,7.9518
G5,ARI,2,7.9911,7.2998,8.6737,8.0903
G5,ARI,3,8.0562,7.5368,8.3010,7.4539
G5,ARI,4,9.3442,7.9056,10.1918,8.3885
G5,ARI,5,9.1733,8.3301,9.2475,7.3561
G5,ARI,6,11.4634,10.6078,12.1850,
G5,ARI,7,9.9891,9.3546,10.4271,
G5,ARI,8,8.6196,6.9110,8.8416,
G5,ARI,9,7.7476,6.2289,8.5442,
G5,ARI,10,8.5422,7.4590,9.1897,
G5,ARI,11,7.6413,7.1747,8.2646,
G5,ARI,12,7.6014,6.9575,8.0136,
G5,MARI,1,3.1627,3.0697,3.3765,3.8811
G5,MARI,2,3.1163,2.8395,3.3036,3.3492
G5,MARI,3,2.6421,2.4526,2.8427,2.6757
G5,MARI,4,3.0087,2.5132,3.2068,2.3657
G5,MARI,5,2.3631,2.2882,2.4960,2.0396
G5,MARI,6,2.4877,2.4139,2.5412,
G5,MARI,7,1.8604,1.6624,1.9018,
G5,MARI,8,1.2175,1.2171,1.3489,
G5,MARI,9,0.9604,0.9386,1.0198,
G5,MARI,10,2.0282,1.6003,2.4620,
G5,MARI,11,3.4427,3.0660,3.6712,
G5,MARI,12,3.7112,3.3850,3.9735,
G5,ARVI,1,0.8642,0.8544,0.8739,0.8794
G5,ARVI,2,0.8340,0.8054,0.8391,0.8532
G5,ARVI,3,0.7832,0.7354,0.8136,0.7801
G5,ARVI,4,0.7466,0.7284,0.7909,0.6706
G5,ARVI,5,0.4736,0.4162,0.5749,0.5222
G5,ARVI,6,0.3713,0.3600,0.3757,
G5,ARVI,7,0.3586,0.3574,0.3615,
G5,ARVI,8,0.3482,0.3083,0.3881,
G5,ARVI,9,0.2668,0.2482,0.2925,
G5,ARVI,10,0.6936,0.5023,0.7575,
G5,ARVI,11,0.8947,0.8759,0.9024,
G5,ARVI,12,0.9011,0.8975,0.9063,
G5,CHL_REDEDGE,1,3.5357,3.4222,3.7178,3.5733
G5,CHL_REDEDGE,2,2.7470,2.4022,3.2695,3.0296
G5,CHL_REDEDGE,3,2.2589,1.9498,2.5893,2.1711
G5,CHL_REDEDGE,4,1.9374,1.6778,2.0384,1.3589
G5,CHL_REDEDGE,5,0.5398,0.4664,0.8784,0.7039
G5,CHL_REDEDGE,6,0.4034,0.3821,0.4039,
G5,CHL_REDEDGE,7,0.3995,0.3902,0.4081,
G5,CHL_REDEDGE,8,0.3931,0.3555,0.4791,
G5,CHL_REDEDGE,9,0.2672,0.2561,0.3209,
G5,CHL_REDEDGE,10,1.5966,0.7248,1.8328,
G5,CHL_REDEDGE,11,3.3138,2.8315,3.5498,
G5,CHL_REDEDGE,12,3.8222,3.6444,4.0696,
G5,EVI2,1,0.6739,0.6563,0.6821,0.7529
G5,EVI2,2,0.6019,0.5806,0.6323,0.6598
G5,EVI2,3,0.5275,0.5012,0.5494,0.5638
G5,EVI2,4,0.5086,0.4937,0.5379,0.4702
G5,EVI2,5,0.3619,0.3100,0.4048,0.3568
G5,EVI2,6,0.2317,0.2219,0.2389,
G5,EVI2,7,0.1894,0.1869,0.2172,
G5,EVI2,8,0.1562,0.1387,0.2013,
G5,EVI2,9,0.1097,0.0984,0.1365,
G5,EVI2,10,0.3927,0.2459,0.4466,
G5,EVI2,11,0.7024,0.6474,0.7296,
G5,EVI2,12,0.7597,0.7458,0.7684,
G5,KNDVI,1,0.6314,0.6211,0.6410,0.6481
G5,KNDVI,2,0.5987,0.5679,0.6035,0.6221
G5,KNDVI,3,0.5388,0.4860,0.5740,0.5407
G5,KNDVI,4,0.5064,0.4790,0.5517,0.4224
G5,KNDVI,5,0.2295,0.1778,0.3283,0.2723
G5,KNDVI,6,0.1250,0.1206,0.1315,
G5,KNDVI,7,0.1192,0.1186,0.1242,
G5,KNDVI,8,0.1115,0.0823,0.1280,
G5,KNDVI,9,0.0644,0.0580,0.0770,
G5,KNDVI,10,0.4436,0.2423,0.5178,
G5,KNDVI,11,0.6656,0.6458,0.6730,
G5,KNDVI,12,0.6716,0.6690,0.6762,
G5,MCARI,1,0.1672,0.1584,0.1830,0.2246
G5,MCARI,2,0.1452,0.1309,0.1666,0.1631
G5,MCARI,3,0.1215,0.1054,0.1346,0.1504
G5,MCARI,4,0.1427,0.1181,0.1586,0.1229
G5,MCARI,5,0.0876,0.0552,0.1013,0.0918
G5,MCARI,6,0.0225,0.0193,0.0226,
G5,MCARI,7,0.0150,0.0132,0.0165,
G5,MCARI,8,0.0129,0.0106,0.0140,
G5,MCARI,9,0.0077,0.0069,0.0104,
G5,MCARI,10,0.0812,0.0516,0.1214,
G5,MCARI,11,0.3079,0.2597,0.3186,
G5,MCARI,12,0.2552,0.2308,0.3346,
G5,MSI,1,0.3820,0.3808,0.3912,0.3599
G5,MSI,2,0.4300,0.4149,0.4505,0.4004
G5,MSI,3,0.4746,0.4430,0.5117,0.4495
G5,MSI,4,0.4867,0.4421,0.5075,0.4867
G5,MSI,5,0.5426,0.5361,0.7304,0.5363
G5,MSI,6,0.9292,0.9074,0.9996,
G5,MSI,7,1.1450,1.0974,1.2554,
G5,MSI,8,1.2793,1.2500,1.3262,
G5,MSI,9,1.3662,1.2823,1.4008,
G5,MSI,10,0.6543,0.5939,0.9519,
G5,MSI,11,0.4003,0.3709,0.4254,
G5,MSI,12,0.3439,0.3388,0.3484,
G5,NDMISTRESS,1,0.4522,0.4408,0.4554,0.4690
G5,NDMISTRESS,2,0.4070,0.3853,0.4211,0.4282
G5,NDMISTRESS,3,0.3735,0.3352,0.4008,0.3869
G5,NDMISTRESS,4,0.3487,0.3373,0.3988,0.3452
G5,NDMISTRESS,5,0.3004,0.1831,0.3075,0.3103
G5,NDMISTRESS,6,0.0754,0.0354,0.0790,
G5,NDMISTRESS,7,-0.0473,-0.0839,-0.0180,
G5,NDMISTRESS,8,-0.0923,-0.1097,-0.0758,
G5,NDMISTRESS,9,-0.1238,-0.1275,-0.1100,
G5,NDMISTRESS,10,0.2199,0.0487,0.2604,
G5,NDMISTRESS,11,0.4216,0.4030,0.4553,
G5,NDMISTRESS,12,0.4861,0.4798,0.4894,
G5,NDII,1,0.4480,0.4381,0.4493,0.4716
G5,NDII,2,0.3990,0.3794,0.4140,0.4286
G5,NDII,3,0.3571,0.3239,0.3870,0.3804
G5,NDII,4,0.3460,0.3271,0.3883,0.3464
G5,NDII,5,0.2975,0.1706,0.3031,0.3020
G5,NDII,6,0.0372,0.0016,0.0489,
G5,NDII,7,-0.0670,-0.1123,-0.0456,
G5,NDII,8,-0.1211,-0.1385,-0.1107,
G5,NDII,9,-0.1541,-0.1652,-0.1221,
G5,NDII,10,0.2104,0.0270,0.2555,
G5,NDII,11,0.4293,0.4035,0.4592,
G5,NDII,12,0.4893,0.4848,0.4953,
G5,NDCI,1,0.5044,0.4687,0.5252,0.5370
G5,NDCI,2,0.4507,0.4400,0.4756,0.4896
G5,NDCI,3,0.4024,0.3807,0.4276,0.4240
G5,NDCI,4,0.4175,0.3839,0.4573,0.3601
G5,NDCI,5,0.2418,0.1840,0.2992,0.2713
G5,NDCI,6,0.1287,0.1277,0.1359,
G5,NDCI,7,0.1125,0.1091,0.1164,
G5,NDCI,8,0.1108,0.0988,0.1138,
G5,NDCI,9,0.0807,0.0752,0.0948,
G5,NDCI,10,0.3362,0.2396,0.4232,
G5,NDCI,11,0.6148,0.5841,0.6258,
G5,NDCI,12,0.5846,0.5707,0.6256,
G5,PSSRB1,1,14.2101,12.9772,15.2077,16.5680
G5,PSSRB1,2,11.2192,9.4218,11.5801,13.0831
G5,PSSRB1,3,8.0907,6.4558,9.6467,8.1642
G5,PSSRB1,4,6.9852,6.8602,8.6166,5.5320
G5,PSSRB1,5,2.8901,2.4977,4.0445,3.3396
G5,PSSRB1,6,2.0954,2.0645,2.1424,
G5,PSSRB1,7,2.0579,2.0536,2.0932,
G5,PSSRB1,8,2.0080,1.8045,2.1204,
G5,PSSRB1,9,1.6798,1.6343,1.7673,
G5,PSSRB1,10,5.5736,3.0195,7.4484,
G5,PSSRB1,11,19.6104,16.2805,20.7136,
G5,PSSRB1,12,20.4822,19.9221,21.7771,
G5,SIPI1,1,1.0196,1.0154,1.0217,1.0117
G5,SIPI1,2,1.0390,1.0284,1.0500,1.0378
G5,SIPI1,3,1.0677,1.0564,1.0905,1.0753
G5,SIPI1,4,1.1024,1.0859,1.1152,1.1275
G5,SIPI1,5,1.4854,1.3329,1.6333,1.3532
G5,SIPI1,6,1.6791,1.6775,1.7063,
G5,SIPI1,7,1.6529,1.6016,1.6821,
G5,SIPI1,8,1.6223,1.5322,1.6660,
G5,SIPI1,9,1.8628,1.7408,1.9710,
G5,SIPI1,10,1.1139,1.0879,1.3250,
G5,SIPI1,11,1.0168,1.0118,1.0179,
G5,SIPI1,12,1.0116,1.0092,1.0133,
G5,LAI,1,3.0548,3.0107,3.3235,3.8991
G5,LAI,2,2.5244,2.3054,2.8303,2.8631
G5,LAI,3,2.1525,1.8453,2.3485,2.1962
G5,LAI,4,1.8272,1.7790,2.1431,1.5173
G5,LAI,5,0.9471,0.7267,1.1970,1.0411
G5,LAI,6,0.5326,0.4789,0.5481,
G5,LAI,7,0.2929,0.2536,0.3848,
G5,LAI,8,0.1836,0.1275,0.3149,
G5,LAI,9,0.0416,0.0068,0.1261,
G5,LAI,10,1.2679,0.5988,1.4564,
G5,LAI,11,2.7361,2.3789,3.2030,
G5,LAI,12,3.7977,3.6333,4.0612,
G5,LEAF_CHL,1,189.7349,184.1492,215.3120,234.9737
G5,LEAF_CHL,2,141.2218,124.4024,174.6329,166.6875
G5,LEAF_CHL,3,111.2285,92.2483,127.0810,109.9569
G5,LEAF_CHL,4,91.3549,80.7919,102.1718,64.1742
G5,LEAF_CHL,5,29.8961,26.4855,44.3004,35.1976
G5,LEAF_CHL,6,23.1632,23.0889,23.6403,
G5,LEAF_CHL,7,19.9918,19.8549,22.0868,
G5,LEAF_CHL,8,17.9507,15.0345,22.5989,
G5,LEAF_CHL,9,12.5226,11.6156,14.8079,
G5,LEAF_CHL,10,60.8457,28.9065,70.6741,
G5,LEAF_CHL,11,161.3868,132.4430,194.8339,
G5,LEAF_CHL,12,241.4298,226.9037,250.4211,
G5,CANOPY_CHL,1,271.4578,245.2144,274.1733,278.7119
G5,CANOPY_CHL,2,248.3404,242.8386,260.8935,261.4496
G5,CANOPY_CHL,3,238.6610,172.9816,269.5064,224.1347
G5,CANOPY_CHL,4,174.8632,147.0214,223.2127,107.6756
G5,CANOPY_CHL,5,28.5510,20.2257,57.0409,38.2314
G5,CANOPY_CHL,6,12.3323,11.1371,12.9962,
G5,CANOPY_CHL,7,5.8436,5.1205,8.6352,
G5,CANOPY_CHL,8,3.4584,2.0385,7.5355,
G5,CANOPY_CHL,9,0.7023,0.1159,1.7572,
G5,CANOPY_CHL,10,78.3697,18.2264,104.7235,
G5,CANOPY_CHL,11,245.5425,238.7710,262.5350,
G5,CANOPY_CHL,12,247.6675,232.5537,259.2588,
G5,FAPAR,1,0.8321,0.8304,0.8516,0.8862
G5,FAPAR,2,0.7749,0.7471,0.8093,0.8149
G5,FAPAR,3,0.7185,0.6753,0.7461,0.7321
G5,FAPAR,4,0.6699,0.6596,0.7175,0.6136
G5,FAPAR,5,0.5009,0.4033,0.5488,0.5046
G5,FAPAR,6,0.3048,0.2804,0.3139,
G5,FAPAR,7,0.1649,0.1467,0.2046,
G5,FAPAR,8,0.1389,0.1078,0.1823,
G5,FAPAR,9,0.0818,0.0695,0.0941,
G5,FAPAR,10,0.5316,0.3039,0.5790,
G5,FAPAR,11,0.8169,0.7712,0.8543,
G5,FAPAR,12,0.8837,0.8745,0.8955,
G5,FCOVER,1,0.7868,0.7797,0.8076,0.8725
G5,FCOVER,2,0.7048,0.6750,0.7484,0.7668
G5,FCOVER,3,0.6241,0.5755,0.6534,0.6601
G5,FCOVER,4,0.5753,0.5531,0.6319,0.5227
G5,FCOVER,5,0.3727,0.2621,0.4318,0.3876
G5,FCOVER,6,0.1439,0.1303,0.1478,
G5,FCOVER,7,0.0871,0.0808,0.1013,
G5,FCOVER,8,0.0857,0.0706,0.0952,
G5,FCOVER,9,0.0593,0.0547,0.0650,
G5,FCOVER,10,0.4118,0.2178,0.4671,
G5,FCOVER,11,0.7754,0.7221,0.8245,
G5,FCOVER,12,0.8620,0.8561,0.8843,
G5,PSRI,1,0.0139,0.0118,0.0222,0.0092
G5,PSRI,2,0.0344,0.0256,0.0427,0.0341
G5,PSRI,3,0.0544,0.0458,0.0660,0.0568
G5,PSRI,4,0.0755,0.0658,0.0902,0.1023
G5,PSRI,5,0.3193,0.2241,0.3908,0.2512
G5,PSRI,6,0.4655,0.4376,0.4821,
G5,PSRI,7,0.4113,0.4028,0.4315,
G5,PSRI,8,0.3345,0.3311,0.3814,
G5,PSRI,9,0.3689,0.3441,0.4073,
G5,PSRI,10,0.1017,0.0666,0.2094,
G5,PSRI,11,0.0147,0.0086,0.0251,
G5,PSRI,12,0.0107,0.0044,0.0124,
G5,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
G5,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
G5,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
G5,CLEAR_PIXEL_COUNT,4,1.0000,0.7500,2.0000,1.0000
G5,CLEAR_PIXEL_COUNT,5,0.0000,0.0000,0.7500,1.0000
G5,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
G5,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
G5,CLEAR_PIXEL_COUNT,8,1.0000,0.0000,1.0000,
G5,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,2.0000,
G5,CLEAR_PIXEL_COUNT,10,1.0000,1.0000,1.0000,
G5,CLEAR_PIXEL_COUNT,11,1.5000,1.0000,2.0000,
G5,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
